icao,iata,synop,name,state,country,lat,lon,elev,priority,srcid
KPQI,PQI,72713,Presque Isle,ME,US,46.69,-68.05,146,6,kpqi
,,,999540,,,23.61,-116.48,0,7,999540
KROW,ROW,72268,Roswell,NM,US,33.31,-104.51,1112,4,krow
KTIW,TIW,,Tacoma Narrows,WA,US,47.27,-122.58,89,7,ktiw
,,,999110,,,38.7,-27.1,52,7,999110
KSAT,SAT,72253,San Antonio Intl,TX,US,29.54,-98.47,243,0,sat
KPHX,PHX,72278,Phoenix/Sky Harbor,AZ,US,33.44,-112.02,336,0,kphx
,,,g#d,,,23.3,-91.6,0,7,g#d
KMKE,MKE,,Milwaukee/Mitchell,WI,US,42.96,-87.9,206,3,kmke
KTCS,TCS,72271,Truth Or Consequences,NM,US,33.23,-107.27,1469,6,ktcs
KDRT,DRT,72261,Del Rio Intl,TX,US,29.38,-100.92,313,2,kdrt
MUGT,,78267,Guantanamo,,CU,20.0833333333,-75.15,8,7,mugt
ZSSS,,58367,Shanghai/Hongqia,,CN,31.2,121.333333333,7,6,583670
KHVL,HVL,74541,Haviland Profiler,KS,US,37.65,-99.09,648,8,p#e
KLCK,LCK,,Columbus/Rickenbacker,OH,US,39.82,-82.93,227,7,724285
KLFT,LFT,,Lafayette Rgnl,LA,US,30.2,-91.99,11,6,klft
MDPC,,78479,Punta Cana,,DO,18.57,-68.37,12,6,mdpc
MUBY,,,Bayamo,,CU,20.4,-76.6166666667,64,7,muby
LEZG,,8160,Zaragoza,,ES,41.67,-1.02,258,6,008160
CWKX,WKX,71222,Dease Lake,BC,CA,58.42,-130.0,793,7,cwkx
,,,g#g,,,23.5,-98.0,77,7,g#g
PKWA,,91366,Kwajalein/Bucholz,MH,US,8.73,167.73,8,6,913660
LOWL,,11010,Linz,,AT,48.2166666667,14.1833333333,313,6,110100
KJCT,JCT,74740,Junction,TX,US,30.5,-99.77,522,6,747400
KLKN,LKN,72582,Elko/WFO,NV,US,40.8666666667,-115.716666667,1608,8,klkn
KAYS,AYS,72213,Waycross,GA,US,31.25,-82.4,46,7,kays
CWTD,,71490,Robertson Lake,NU,CA,65.1,-102.43,211,8,wtd
GMMC,,60155,Casablanca/Anfa,,MA,33.5666666667,-7.66666666667,62,7,601550
MHLC,,78705,La Ceiba/Goloso,,HN,15.75,-86.85,15,6,mhlc
KOMA,OMA,72550,Omaha/Eppley Field,NE,US,41.3,-95.9,312,2,koma
EDDW,,10224,Bremen,,DE,53.0333333333,8.8,5,6,102240
KCAR,CAR,72712,Caribou,ME,US,46.88,-68.02,191,0,kcar
KMIB,MIB,,Minot AFB,ND,US,48.43,-101.35,508,6,kmib
KPHN,PHN,,St. Clair County,MI,US,42.92,-82.53,198,7,kphn
,,,kil,,,60.32,-160.2,467,7,kil
,,,b#c,,,56.3,-148.2,0,7,b#c
YSSY,SYD,94767,Sydney Intl,NW,AU,-33.95,151.18,3,6,947670
,,,915020,,,6.8,159.8,0,7,915020
,,,000355,,,42.47,-73.29,364,7,000355
KPOB,POB,72303,Pope AFB,NC,US,35.18,-79.02,66,6,kpob
,,,082220,,,40.42,-4.25,820,7,082220
,,,c31,,,38.0,-98.4,545,7,c31
KDHT,DHT,,Dalhart,TX,US,36.03,-102.55,1217,6,kdht
KLMN,,74646,Lamont/ARM Facility,OK,US,36.61,-97.49,307,8,g011
KRQB,RQB,,Big Rapids,MI,US,43.72,-85.5,302,7,krqb
PADT,DDT,,Slana Airport,AK,US,62.72,-143.97,687,7,5sz
KSPF,SPF,,Spearfish,SD,US,44.46,-103.85,1210,7,bh3
KBGM,BGM,72515,Binghamton,NY,US,42.23,-75.98,490,3,kbgm
KTRM,TRM,,Thermal,CA,US,33.64,-116.17,-35,6,ktrm
KELD,ELD,,El Dorado,AR,US,33.23,-92.8,81,6,keld
MMCN,CEN,,Ciudad Obregon Intl,MX,MX,27.39,-109.83,43,6,mmcn
,,,915013,,,8.6,149.7,0,7,915013
,,,W Kodiak Island,AK,US,57.27,-154.56,0,7,btl
KRHI,RHI,,Rhinelander/Oneida Co,WI,US,45.63,-89.47,485,6,rhi
CYQK,YQK,71850,Kenora,ON,CA,49.79,-94.37,411,6,cyqk
KHRO,HRO,,Harrison,AR,US,36.28,-93.15,417,6,khro
,,,000213,,,42.59,-87.94,220,7,000213
CYXX,YXX,71108,Abbotsford,BC,CA,49.04,-122.37,58,6,cyxx
UHWW,,31960,Vladivostok,HA,RU,43.12,131.9,184,6,319600
MRCH,,,Chacharita,,CR,9.98333333333,-84.7833333333,2,7,mrch
KAPA,APA,,Denver/Centennial,CO,US,39.5599,-104.848,1775,4,kapa
,,12120,Leba,,PL,54.75,17.5333333333,2,8,912120
SLLP,,85201,La Paz/Jfk Intl,,BO,-16.5166666667,-68.1666666667,4014,6,852010
,,,915008,,,9.8,140.5,0,7,915008
KRWI,RWI,,Rocky Mt. Wilson,NC,US,35.86,-77.88,47,6,krwi
KCKB,CKB,,Clarksburg/Benedum,WV,US,39.29,-80.23,360,4,kckb
UHMI,,,Mys Schmidta,,RU,68.9,-179.45,1,8,uhmi
,,,a#a,,,49.5,-153.7,0,7,a#a
KU28,U28,72477,Green River,UT,US,39.01,-110.15,1241,7,u28
KBDE,BDE,,Baudette,MN,US,48.73,-94.6,329,7,kbde
OTBD,,41170,Doha Intl,,QA,25.25,51.5666666667,10,6,411700
KLBE,LBE,,Latrobe,PA,US,40.29,-79.4,361,6,klbe
KORF,ORF,72308,Norfolk Rgnl,VA,US,36.9,-76.2,14,3,korf
KILG,ILG,,Wilmington,DE,US,39.68,-75.6,28,4,kilg
KMCB,MCB,,McComb,MS,US,31.18,-90.47,124,6,kmcb
KMHE,MHE,,Mitchell Muni,SD,US,43.77,-98.04,397,7,kmhe
RPMZ,,98836,Zamboanga,,PH,6.91666666667,122.066666667,6,6,988360
KCEC,CEC,,Crescent City,CA,US,41.79,-124.24,17,6,kcec
,,,c09,,,35.96,-105.33,2522,7,c09
SVMC,,80407,Maracaibo/La Chi,,VE,10.5666666667,-71.7166666667,65,6,svmc
CWZV,WZV,71107,Cape Saint James,BC,CA,51.94,-131.02,92,7,cwzv
KOGD,OGD,72575,Ogden,UT,US,41.2,-112.01,1353,1,kogd
KROC,ROC,72529,Rochester,NY,US,43.12,-77.67,178,6,kroc
,,,b#8,,,27.9,-95.0,0,7,b#8
,,,915017,,,3.8,155.0,0,7,915017
LRSV,,15023,Suceava/Salcea,,RO,47.6833333333,26.35,351,7,915023
,,,000259,,,45.35,-117.23,1250,7,000259
KTPH,TPH,72485,Tonopah,NV,US,38.08,-117.08,1652,0,ktph
,,,406910,,,27.0,50.0,0,7,406910
KAGS,AGS,72218,Augusta,GA,US,33.38,-81.97,44,4,kags
MMOX,OAX,76775,Oaxaca/Xoxocotlan,,MX,16.97,-96.73,1528,6,oax
KENV,ENV,72581,Wendover AFB,UT,US,40.73,-114.03,1292,4,kenv
,,6181,Koebenhavn/Jaeg,,DK,55.7666666667,12.5333333333,50,8,006181
KBKW,BKW,72412,Beckley,WV,US,37.79,-81.12,764,6,kbkw
,,,c23,,,46.2,-97.5,358,7,c23
KSLO,SLO,,Salem,IL,US,38.65,-88.97,175,7,slo
KFVX,FVX,,Farmville,VA,US,37.35,-78.43,125,7,kfvx
KLFK,LFK,,Lufkin,TX,US,31.23,-94.75,88,6,klfk
,,,000241,,,39.16,-89.67,210,7,000241
EKEB,,6080,Esbjerg,,DK,55.5166666667,8.55,29,6,406080
,,,915019,,,7.0,157.9,0,7,915019
KAUG,AUG,,Augusta,ME,US,44.32,-69.8,109,4,kaug
BGTL,,4202,Thule Ab,,GL,76.5333333333,-68.7,77,6,bgtl
MMMX,MEX,,Mexico City/Licenci,,MX,19.43,-99.1,2238,1,mmmx
MMAS,AGU,76571,Aguascalientes,,MX,21.88,-102.3,1863,6,mmas
KMNM,MNM,,Menominee,MI,US,45.12,-87.63,191,7,kmnm
,,,wsd,,,32.24,-106.22,1207,7,wsd
,,,000741,,,40.14,-80.29,361,7,000741
KRKD,RKD,,Rockland,ME,US,44.08,-69.12,17,7,krkd
KSJC,SJC,74505,San Jose Intl,CA,US,37.37,-121.93,24,6,ksjc
KSBY,SBY,,Salisbury,MD,US,38.34,-75.5,19,4,ksby
KPBF,PBF,,Pine Bluff,AR,US,34.18,-91.93,62,6,kpbf
PAEI,EIL,70265,Eielson AFB,AK,US,64.67,-147.1,167,6,paei
PANI,ANI,70232,Aniak,AK,US,61.58,-159.53,26,7,pani
CWTA,WTA,71612,McTavish,QB,CA,45.5,-73.57,36,7,mcgl
CYCB,YCB,71925,Cambridge Bay,NU,CA,69.1,-105.1,27,5,cycb
,,,g009,,,42.7,-121.4,1524,7,g009
MSSS,,78663,Ilopango/San Salvador,,SV,13.7,-89.12,616,6,msss
PASN,SNP,70308,St Paul Island,AK,US,57.15,-170.22,29,5,pasn
SAEZ,,87576,Buenos Aires/Eze,,AR,-34.8166666667,-58.5166666667,20,6,875760
KEGE,EGE,,Eagle,CO,US,39.66,-106.92,1993,6,kege
KOVN,OVN,72553,North Omaha,NE,US,41.38,-96.02,406,8,725533
,,,035394,,,49.8,73.15,553,7,035394
KHKY,HKY,,Hickory,NC,US,35.76,-81.38,354,6,khky
,,,c33,,,35.3,-98.9,457,7,c33
,,,c01,,,37.2,-118.8,2936,7,c01
KINT,INT,72319,Winston-Salem,NC,US,36.13,-80.22,291,4,kint
,,,le3,,,42.74,-79.35,174,7,le3
KBZN,BZN,,Bozeman,MT,US,45.79,-111.15,1361,4,kbzn
,,,000275,,,35.85,-121.31,475,7,000275
,,,000299,,,43.78,-82.99,234,7,000299
,,,999290,,,7.2,79.9,8,7,999290
MUBA,,78268,Baracoa Oriente,,CU,20.35,-74.5,9,7,muba
,,,s#1,,,50.0,-135.0,0,7,s#1
KSLK,SLK,,Saranac Lake,NY,US,44.39,-74.21,498,6,kslk
,,,a#3,,,75.0,-140.0,0,7,a#3
CYRB,YRB,71924,Resolute,NU,CA,74.72,-94.95,67,5,cyrb
PAJN,JNU,70381,Juneau Intl,AK,US,58.38,-134.58,5,0,pajn
SBNT,,82599,Natal/Augusto Se,,BR,-5.91666666667,-35.25,49,6,825990
,,,nw5,,,43.6,-135.5,0,7,nw5
MHRO,,78703,Roatan,,HN,16.3166666667,-86.5333333333,5,6,mhro
LIPZ,,16105,Venezia/Tessera,,IT,45.5,12.35,6,6,161050
,,,000710,,,34.89,-91.2,56,7,000710
KBAF,BAF,,Westfield,MA,US,42.16,-72.72,83,6,kbaf
,,,s#5,,,25.0,-120.0,0,7,s#5
,,,knl,,,60.37,-149.41,365,7,knl
MUNG,,78221,Nueva Gerona,Isla De Pinos,CU,21.83,-82.783,23,7,mung
CYQI,YQI,71603,Yarmouth,NS,CA,43.84,-66.08,43,5,cyqi
KRFD,RFD,72543,Rockford,IL,US,42.21,-89.1,221,4,krfd
MPMG,,,Marcos Gelabert,,PA,8.98333333333,-79.5666666667,13,7,mpmg
FJDG,,61967,Diego Garcia,,MU,-7.3,72.4,3,6,619670
KSWF,SWF,,Stewart,NY,US,41.51,-74.1,150,6,kswf
MMAA,ACA,,Acapulco/Alvarez,,MX,16.77,-99.75,5,3,mmaa
LIRF,,16242,Rome/Fiumicino,,IT,41.7833333333,12.2166666667,3,6,162420
KBVX,BVX,,Batesville,AR,US,35.73,-91.65,141,7,kbvx
,,,g001,,,47.5,-121.1,1453,7,g001
CYXE,YXE,71866,Saskatoon,SK,CA,52.18,-106.7,504,5,cyxe
,,,000353,,,36.14,-120.35,312,7,000353
KGLD,GLD,72465,Goodland,KS,US,39.38,-101.7,1113,3,kgld
,,,000722,,,33.46,-80.85,59,7,000722
SCEL,,85574,Pudahuel/Arturo,,CL,-33.3666666667,-70.7666666667,476,6,855740
,,12843,Budapest/Lorinc,,HU,47.4333333333,19.1833333333,140,8,128430
KRNK,RNK,72318,Roanoke/Blacksburg,VA,US,37.2,-80.4,648,8,krnk
KGRK,GRK,,Granger,TX,US,30.72,-97.38,182,8,hoo
KLAN,LAN,72539,Lansing,MI,US,42.78,-84.6,264,4,klan
KSUX,SUX,72557,Sioux City Muni,IA,US,42.41,-96.38,338,3,ksux
CYQQ,YQQ,71893,Comox,BC,CA,49.73,-124.9,24,6,cyqq
KRDD,RDD,72592,Redding Muni,CA,US,40.51,-122.3,155,3,rdd
KTTD,TTD,,Portland/Troutdale,OR,US,45.55,-122.4,14,6,kttd
KREO,REO,,Rome,OR,US,42.58,-117.89,1235,6,reo
KP11,P11,72758,Devils Lake,ND,US,48.11,-98.87,443,7,kp11
,,,000742,,,42.46,-75.06,470,7,000742
PASI,SIT,70371,Sitka,AK,US,57.07,-135.35,5,6,pasi
,,,kbnv,,,40.2,-113.3,1331,7,kbnv
KAKO,AKO,,Akron,CO,US,40.17,-103.22,1431,8,724698
KBIS,BIS,72764,Bismarck Muni,ND,US,46.78,-100.75,505,0,kbis
,,,000944,,,35.6,-73.8,0,7,000944
MWCR,,78384,Owen Roberts,Grand Cayman,KY,19.28,-81.35,3,5,mwcr
,,,000960,,,29.6,-117.0,0,7,000960
KRDU,RDU,72306,Raleigh-Durham,NC,US,35.88,-78.78,130,2,723066
,,,000730,,,43.33,-120.84,1350,7,000730
KCRW,CRW,72414,Charleston,WV,US,38.38,-81.6,309,6,kcrw
YSCB,,94926,Canberra,,AU,-35.2833333333,149.166666667,577,6,949260
,,15001,Avrameni,,RO,48.0166666667,26.95,240,8,915001
KCHO,CHO,,Charlottesville,VA,US,38.14,-78.45,192,6,kcho
CWPH,WPH,,Inukjuak,QB,CA,58.46,-78.12,253,8,cwph
,,,estc,,,47.46,-69.22,264,7,estc
KMPX,MPX,72649,Chanhassen,MN,US,44.85,-93.5666666667,288,8,mpx
,,,c7h,,,38.5,-70.7,0,7,c7h
,,,000294,,,39.0,-123.12,165,7,000294
MMMA,MAM,,Matamoros Intl,,MX,25.77,-97.53,8,6,mmma
KBWI,BWI,72406,Baltimore/Washington Intl,MD,US,39.19,-76.67,59,3,kbwi
,,,000269,,,30.59,-100.65,691,7,000269
,,,000230,,,47.66,-90.91,463,7,000230
OIII,,40754,Tehran/Mehrabad,,IR,35.6833333333,51.3,1191,6,407540
OMDB,,41194,Dubai Intl Airpo,,AE,25.25,55.3666666667,5,6,411940
PACV,CDV,70296,Cordova,AK,US,60.5,-145.5,12,6,pacv
,,,999320,,,19.1,72.8,8,7,999320
,,,c22,,,47.5,-99.0,461,7,c22
KMEM,MEM,72334,Memphis Intl,TN,US,35.04,-89.98,86,2,kmem
KBFI,BFI,,Seattle/Boeing Field,WA,US,47.53,-122.3,4,1,kbfi
KALB,ALB,72518,Albany,NY,US,42.76,-73.8,92,3,kalb
PTKK,,91334,Truk Intl/Moen Is,,FM,7.47,151.85,2,5,913340
,,,a#2,,,74.3,-156.6,0,7,a#2
CYCX,YCX,71701,Gagetown,NB,CA,45.84,-66.43,51,6,cycx
,,,g#a,,,23.3,-95.6,0,7,g#a
,,,u#c,,,66.17,-169.83,7,7,u#c
KPHP,PHP,,Philip,SD,US,44.05,-101.6,672,7,php
KMFE,MFE,,McAllen,TX,US,26.18,-98.24,38,6,kmfe
SBBV,,82022,Boa Vista,,BR,2.85,-60.7,140,5,820220
,,,000948,,,48.1,-130.5,0,7,000948
KGFK,GFK,,Grand Forks Intl,ND,US,47.96,-97.18,258,2,kgfk
CYHM,YHM,71263,Hamilton Airport,ON,CA,43.17,-79.94,238,6,cyhm
,,,003357,,,-33.0,-57.0,0,7,003357
KRKS,RKS,72574,Rock Springs,WY,US,41.61,-109.07,2060,6,krks
,,,999280,,,-23.4,-46.5,751,7,999280
,,,000734,,,44.4,-118.96,1127,7,000734
CYHZ,YHZ,71395,Halifax Intl,NS,CA,44.89,-63.52,145,0,cyhz
,,,Ferris Mountain,WY,US,42.2,-107.2,2133,8,psr
CYLJ,YLJ,71125,Meadow Lake,SK,CA,54.14,-108.52,480,7,cylj
MGGT,,78641,Guatemala/La Au,,GT,14.5666666667,-90.5333333333,1509,6,mggt
PWAK,,91245,Wake Island,UM,US,19.28,166.65,4,6,912450
,,,000715,,,35.21,-100.25,700,7,000715
HLKF,,62271,Kufra,,LY,24.2166666667,23.3,435,7,622710
,,,000724,,,45.89,-93.27,309,7,000724
,,,999210,,,12.7,101.0,3,7,999210
KIAG,IAG,,Niagara Falls,NY,US,43.11,-78.95,182,4,kiag
,,,000725,,,45.15,-92.54,304,7,000725
KFDY,FDY,,Findlay,OH,US,41.03,-83.67,247,6,kfdy
KISN,ISN,72767,Williston,ND,US,48.16,-103.6,579,6,kisn
,,,000726,,,45.23,-96.0,311,7,000726
KMKX,MKX,72640,Milwaukee/WFO,WI,US,42.9666666667,-88.55,292,8,kmkx
,,,Thomas,WV,US,39.17,-79.52,956,9,pie
KPVW,PVW,,Plainview,TX,US,34.2,-101.7,1024,7,c10
K1V4,1V4,72614,St. Johnsbury,VT,US,44.42,-72.02,210,7,1v4
KSDF,SDF,72423,Louisville/Standiford,KY,US,38.19,-85.73,146,6,ksdf
,,,g010,,,32.42,-110.73,2414,7,g010
,,,000950,,,45.3,-129.7,0,7,000950
KERY,ERY,,Newberry,MI,US,46.31,-85.46,265,7,kery
,,,g004,,,44.0,-115.0,2705,7,g004
KFSM,FSM,72344,Fort Smith Muni,AR,US,35.34,-94.37,140,3,kfsm
,,,c14,,,41.0,-107.0,2504,7,c14
GVAC,,8594,Sal Isl/Amilcar,,CV,16.7166666667,-22.9333333333,55,6,008594
TNCA,,78982,Queen Beatrix,Aruba,AW,12.5,-70.0,18,6,tnca
CYYZ,YYZ,71624,Toronto Intl,ON,CA,43.69,-79.63,173,3,cyyz
,,,503530,,,51.72,126.65,178,7,503530
KWYS,WYS,,W Yellowstone,MT,US,44.6884,-111.118,2025,8,kwys
KSPI,SPI,72439,Springfield,IL,US,39.86,-89.67,181,6,kspi
KPYX,PYX,,Perryton,TX,US,36.5,-100.8,893,8,g#1
PAAQ,PAQ,70274,Palmer Muni,AK,US,61.61,-149.09,73,6,paaq
CYSY,YSY,71051,Sachs Harbour,NT,CA,72.0,-125.27,86,6,cysy
OMAA,,41217,Abu Dhabi Intl,,AE,24.4166666667,54.6333333333,27,6,412170
KHUL,HUL,,Houlton,ME,US,46.14,-67.78,150,2,khul
SKRG,,80112,Rionegro/Jose Ma,,CO,6.16666666667,-75.4166666667,2137,6,skrg
MMTM,TAM,76548,Tampico/Gen F J Mina,,MX,22.28,-97.87,24,6,mmtm
,PRC,74649,Purcell Profiler,OK,US,34.98,-97.52,331,8,p#q
PTSA,,91356,Kusaie/Kosrae East,,FM,5.33,163.03,3,6,913560
KXMR,XMR,74794,Cocoa Beach,FL,US,28.468,-80.567,3,8,xmr
,,,000298,,,40.58,-111.63,2652,7,000298
CYYR,YYR,71816,Goose Bay,NF,CA,53.33,-60.42,49,5,cyyr
KOTX,OTX,72786,Spokane/WFO,WA,US,47.68,-117.63,727,8,kotx
KVIH,VIH,72445,Rolla-Vichy,MO,US,38.13,-91.77,350,8,724456
KSOW,SOW,,Show Low,AZ,US,34.265,-110.006,1954,6,sow
,,,915026,,,11.2,169.8,0,7,915026
KMSL,MSL,,Muscle Shoals,AL,US,34.75,-87.61,164,6,kmsl
,,,000941,,,39.3,-65.7,0,7,000941
KLBX,LBX,,Angleton/Lake Jackson,TX,US,29.12,-95.47,8,8,722527
,,,b#b,,,41.1,-66.6,0,7,b#b
KSBN,SBN,72535,South Bend,IN,US,41.71,-86.32,237,4,ksbn
KELM,ELM,,Elmira,NY,US,42.18,-76.9,302,6,kelm
KINL,INL,72747,International Falls,MN,US,48.58,-93.38,360,1,kinl
KDMW,DMW,,Westminster,MD,US,39.61,-77.01,244,8,w54
KTVL,TVL,,South Lake Tahoe,CA,US,38.91,-120.0,1924,6,ktvl
KGLS,GLS,72242,Galveston,TX,US,29.27,-94.87,6,6,kgls
KFRM,FRM,,Fairmont,MN,US,43.66,-94.42,354,6,kfrm
KRZR,RZR,,Cleveland,TN,US,35.2,-84.8,254,7,cld
KWRL,WRL,,Worland Muni,WY,US,43.98,-107.97,1271,6,kwrl
KIAD,IAD,72403,Washington/Dulles,VA,US,38.96,-77.45,93,0,kiad
,,,atl3,,,32.8,-77.2,0,7,atl3
SKMD,,80110,Medellin/Olaya H,,CO,6.21666666667,-75.5833333333,1499,7,skmd
KDIK,DIK,,Dickinson,ND,US,46.79,-102.8,788,6,kdik
KPVU,PVU,,Provo,UT,US,40.23,-111.72,1369,6,kpvu
KSDM,SDM,,San Diego/Brown Field,CA,US,32.58,-116.98,159,7,ksdm
KDUJ,DUJ,,Dubois,PA,US,41.19,-78.9,554,6,kduj
KHYA,HYA,,Hyannis,MA,US,41.68,-70.28,22,6,khya
,,,999380,,,34.6,-118.1,775,7,999380
KCLM,CLM,,Port Angeles,WA,US,48.12,-123.5,85,6,kclm
KFTY,FTY,,Atlanta/Fulton Co-Brown Field,GA,US,33.78,-84.52,263,3,kfty
K4BL,4BL,72472,Blanding,UT,US,37.62,-109.47,1840,7,4bl
,,,999080,,,-40.5,-68.0,273,7,999080
,,,wja,,,52.88,-118.07,1093,7,wja
,,,nw2,,,47.7,-144.1,0,7,nw2
KBMG,BMG,,Bloomington,IN,US,39.15,-86.62,258,6,724375
KSDY,SDY,,Sidney/Richland,MT,US,47.73,-104.18,605,6,ksdy
,,,Prudhoe Bay,AK,US,69.0,-149.0,493,8,pln
K40B,40B,,Clayton Lake,ME,US,46.62,-69.52,314,8,k40b
CWOS,WOS,71399,Shelborne,NS,CA,43.73,-65.25,30,8,cwos
TFFR,,78897,Le Raizet,,GP,16.2666666667,-61.5333333333,11,8,tffr
KBTV,BTV,72617,Burlington Intl,VT,US,44.48,-73.15,105,3,kbtv
KMKL,MKL,,Jackson,TN,US,35.61,-88.92,128,6,kmkl
EDDI,,10384,Berlin/Tempelhof,,DE,52.4666666667,13.4,49,6,103840
,,,637390,,,-1.28,36.83,1637,7,637390
KSLC,SLC,72572,Salt Lake City I,UT,US,40.79,-111.97,1286,0,kslc
KLOR,LOR,,Ft. Rucker,AL,US,31.356,-85.751,74,7,lor
KJDN,JDN,,Jordan,MT,US,47.33,-106.93,801,7,jdn
KDPA,DPA,,Chicago/DuPage,IL,US,41.93,-88.25,231,6,kdpa
GMMX,,60230,Marrakech/Manara,,MA,31.62,-8.03,466,6,602300
MSAC,,78650,Acajutla/Sonsonate,,SV,13.57,-89.83,15,7,msac
CWTI,WTI,71100,Triple Island,BC,CA,54.3,-130.88,21,7,471100
MHLM,,78708,La Mesa/Pedro S,,HN,15.45,-87.9333333333,26,6,mhlm
CYQR,YQR,71863,Regina,SK,CA,50.44,-104.67,577,0,cyqr
KNKX,NKX,72293,Miramar NAS,CA,US,32.88,-117.15,146,5,nkx
,,,000365,,,29.81,-91.66,4,7,000365
KHIB,HIB,,Hibbing,MN,US,47.39,-92.85,412,3,khib
SKBG,,80094,Bucaramango/Palo,,CO,7.13333333333,-73.1833333333,1189,7,skbg
KGEG,GEG,72785,Spokane Intl,WA,US,47.64,-117.53,735,1,kgeg
,,,pse,,,17.85,-66.52,0,7,pse
KGCN,GCN,72378,Grand Canyon,AZ,US,35.96,-112.15,2016,4,kgcn
MMPR,PVR,,Puerto Vallarta,,MX,20.68,-105.25,6,6,mmpr
PAFE,AFE,,Kake Seaplane Base,AK,US,56.97,-134.0,0,7,kak
K5R0,5R0,,East Addition B3,TX,US,28.2,-93.7,0,8,s#8
,,,000232,,,55.31,-160.52,6,7,000232
,,,001006,,,41.89,-72.71,56,7,001006
KSFM,SFM,,Sanford,ME,US,43.4,-70.72,74,7,726064
,,,915022,,,11.8,162.5,0,7,915022
,,,w#n,,,37.48,-96.93,381,7,w#n
,,,999220,,,20.3,41.6,1653,7,999220
KDSM,DSM,72546,Des Moines Intl,IA,US,41.54,-93.65,295,2,kdsm
KSTC,STC,72655,St. Cloud,MN,US,45.55,-94.07,314,3,stc
KCRQ,CRQ,,Carlsbad,CA,US,33.14,-117.28,99,6,kcrq
KCAK,CAK,72521,Akron-Canton Rgnl,OH,US,40.93,-81.43,377,6,kcak
,,,icc,,,70.4,-161.9,0,7,icc
KORH,ORH,,Worcester,MA,US,42.28,-71.87,304,6,korh
CWLB,WLB,71931,Lac La Biche,AB,CA,54.78,-112.02,567,7,cwlb
PABI,BIG,70267,Ft. Greely,AK,US,63.97,-145.7,386,6,702670
,,,b#d,,,42.5,-130.5,0,7,b#d
KSSC,SSC,74790,Sumter/Shaw AFB,SC,US,33.98,-80.47,74,6,747900
,,,477720,,,34.68,135.53,50,7,477720
PAEH,EHM,70305,Cape Newenham,AK,US,58.66,-162.07,161,6,paeh
,,,nru,,,66.85,-154.34,317,7,nru
,,,000297,,,33.82,-106.65,1499,7,000297
KUCA,UCA,,Utica,NY,US,43.15,-75.3833333333,228,4,kuca
KALW,ALW,72788,Walla Walla Regnl,WA,US,46.09,-118.29,363,6,727883
,,,sanq,,,37.94,-122.5,1,7,sanq
KHPN,HPN,,White Plains,NY,US,41.08,-73.72,121,6,khpn
KBRD,BRD,,Brainerd,MN,US,46.4,-94.13,372,4,kbrd
,,,s#b,,,28.0,-89.0,0,7,s#b
CYPE,YPE,71068,Peace River,AB,CA,56.23,-117.45,571,6,cype
KDYS,DYS,69019,Abilene/Dyess AFB,TX,US,32.44,-99.85,545,6,dys
KCAD,CAD,,Cadillac,MI,US,44.29,-85.42,398,7,kcad
,,,kna,,,60.59,-150.32,125,7,kna
,,,606800,,,22.82,5.47,1377,7,606800
MHCH,,78724,Choluteca,,HN,13.3166666667,-87.15,48,6,mhch
RKPK,,47153,Busan/Kimhae Int,,KR,35.1666666667,128.916666667,15,6,471530
KPWD,PWD,,Plentywood,MT,US,48.7833333333,-104.516666667,686,8,pwd
,,,bls,,,61.95,-151.0,44,7,bls
EHTW,,6290,Twente RNLAFB,,NL,52.2666666667,6.9,36,6,062900
,,,000745,,,31.27,-89.26,46,7,000745
KPSC,PSC,,Pasco,WA,US,46.27,-119.12,121,6,kpsc
,,,won,,,63.49,-150.88,605,7,won
MMHO,HMO,76160,Hermosillo Intl,,MX,29.07,-110.97,184,6,mmho
EGET,LWK,3005,Lerwick,,GB,60.1333333333,-1.18333333333,82,8,003005
KMSY,MSY,72231,New Orleans Intl,LA,US,29.98,-90.25,5,0,kmsy
KOFK,OFK,72556,Norfolk,NE,US,41.98,-97.43,470,6,kofk
KLSF,LSF,72225,Fort Benning,GA,US,32.34,-85.0,71,6,lsf
KDLN,DLN,,Dillon,MT,US,45.25,-112.55,1597,6,kldn
,,,000753,,,40.92,-88.63,201,7,000753
PHLI,LIH,91165,Lihue,HI,US,21.98,-159.35,45,5,phli
,TCU,74731,Tucumcari Profiler,NM,US,35.08,-103.61,1241,8,p#s
,,,klcb,,,29.22,-114.28,701,7,klcb
KMTV,MTV,,Martinsville,VA,US,36.63,-80.02,287,7,mtv
KJKL,JKL,,Jackson,KY,US,37.58,-83.32,416,5,kjkl
,,,abl,,,34.1,-86.1,304,7,abl
,,,000239,,,45.97,-86.17,209,7,000239
KOTH,OTH,72691,North Bend,OR,US,43.43,-124.25,4,6,koth
,,,g005,,,46.9,-121.3,1639,7,g005
KSNS,SNS,,Salinas Muni,CA,US,36.66,-121.61,30,6,ksns
KILX,ILX,74560,Lincoln,IL,US,40.15,-89.3333333333,177,8,ilx
,,,000718,,,38.37,-93.79,231,7,000718
,,,726220,,,44.65,-73.47,0,7,726220
,,,nw9,,,50.5,-141.38,0,7,nw9
KSAW,SAW,,K I Sawyer AFB,MI,US,46.36,-87.4,372,8,ksaw
KCAE,CAE,72310,Columbia,SC,US,33.96,-81.12,70,3,kcae
K5T6,5T6,72364,Santa Teresa,NM,US,31.87,-106.7,1251,8,kepz
