icao,iata,synop,name,state,country,lat,lon,elev,priority,srcid
KCLE,CLE,72524,Cleveland,OH,US,41.42,-81.87,233,3,KCLE
KMFD,MFD,,Mansfield,OH,US,40.82,-82.52,395,6,KMFD
KYNG,YNG,72525,Youngstown,OH,US,41.27,-80.67,360,6,KYNG
KERI,ERI,72526,Erie,PA,US,42.08,-80.18,222,4,KERI
KBFD,BFD,,Bradford,PA,US,41.8,-78.62,647,6,KBFD
KFKL,FKL,,Franklin,PA,US,41.38,-79.87,469,6,KFKL
KBUF,BUF,72528,Buffalo,NY,US,42.93,-78.73,211,0,KBUF
KIAG,IAG,,Niagara Falls,NY,US,43.1,-78.94,182,4,KIAG
KROC,ROC,72529,Rochester,NY,US,43.12,-77.67,178,6,KROC
KORD,ORD,72530,Chicago/O'Hare,IL,US,41.98,-87.9,200,0,KORD
KDPA,DPA,,Chicago/DuPage,IL,US,41.92,-88.25,231,6,KDPA
KCMI,CMI,,Champaign/Urbana,IL,US,40.03,-88.28,228,6,KCMI
KDEC,DEC,,Decatur,IL,US,39.83,-88.87,207,4,KDEC
KPIA,PIA,72532,Peoria,IL,US,40.66,-89.68,205,4,KPIA
KFWA,FWA,72533,Fort Wayne,IN,US,41.0,-85.2,248,3,KFWA
KMIE,MIE,,Muncie,IN,US,40.25,-85.4,285,7,MIE
KGYY,GYY,,Gary,IN,US,41.62,-87.42,180,4,KGYY
KMDW,MDW,72534,Chicago/Midway,IL,US,41.78,-87.75,188,1,KMDW
KCGX,CGX,,Chicago/Meigs,IL,US,41.87,-87.6,181,7,KCGX
KSBN,SBN,72535,South Bend,IN,US,41.7,-86.32,237,4,KSBN
KTOL,TOL,72536,Toledo Express,OH,US,41.6,-83.8,210,6,KTOL
KFDY,FDY,,Findlay,OH,US,41.02,-83.67,247,6,KFDY
KDTW,DTW,72537,Detroit Metro,MI,US,42.23,-83.33,195,1,KDTW
KDET,DET,,Detroit City,MI,US,42.42,-83.02,190,3,KDET
KPHN,PHN,,St. Clair,MI,US,42.92,-82.53,198,7,KPHN
KLAN,LAN,72539,Lansing,MI,US,42.77,-84.6,264,4,KLAN
KJXN,JXN,,Jackson,MI,US,42.27,-84.47,305,6,KJXN
KBTL,BTL,,Battle Creek,MI,US,42.3,-85.25,290,6,KBTL
KRFD,RFD,72543,Rockford,IL,US,42.2,-89.1,221,4,KRFD
KMLI,MLI,72544,Moline,IL,US,41.45,-90.52,184,6,KMLI
KCID,CID,72545,Cedar Rapids,IA,US,41.88,-91.7,264,4,KCID
KBRL,BRL,,Burlington,IA,US,40.78,-91.13,211,6,KBRL
KDSM,DSM,72546,Des Moines,IA,US,41.53,-93.65,295,2,KDSM
KOTM,OTM,,Ottumwa,IA,US,41.1,-92.45,256,6,KOTM
KDBQ,DBQ,72547,Dubuque,IA,US,42.4,-90.7,326,4,KDBQ
KALO,ALO,72548,Waterloo,IA,US,42.55,-92.4,264,4,KALO
KMCW,MCW,,Mason City,IA,US,43.15,-93.33,369,6,KMCW
KOMA,OMA,72550,Omaha,NE,US,41.3,-95.9,312,2,KOMA
KLNK,LNK,72551,Lincoln,NE,US,40.84,-96.75,364,3,KLNK
KGRI,GRI,72552,Grand Island,NE,US,40.97,-98.32,561,6,KGRI
KOFK,OFK,72556,Norfolk,NE,US,41.98,-97.43,470,6,KOFK
KSUX,SUX,72557,Sioux City,IA,US,42.4,-96.38,338,3,KSUX
KSNY,SNY,72561,Sidney,NE,US,41.1,-102.98,1307,6,SNY
KLBF,LBF,72562,North Platte,NE,US,41.13,-100.68,847,3,KLBF
KCDR,CDR,,Chadron,NE,US,42.83,-103.1,1010,6,KCDR
KCYS,CYS,72564,Cheyenne,WY,US,41.15,-104.82,1868,3,KCYS
KLAR,LAR,,Laramie,WY,US,41.32,-105.67,2216,6,KLAR
KDEN,DEN,72565,Denver Intl,CO,US,39.87,-104.67,1640,0,KDEN
KBFF,BFF,72566,Scottsbluff,NE,US,41.87,-103.6,1203,6,KBFF
KCPR,CPR,72569,Casper,WY,US,42.92,-106.47,1621,6,KCPR
KVEL,VEL,,Vernal,UT,US,40.43,-109.52,1604,6,KVEL
KHDN,HDN,72571,Hayden,CO,US,40.48,-107.22,2012,6,KHDN
KSLC,SLC,72572,Salt Lake City,UT,US,40.78,-111.97,1286,0,KSLC
KPVU,PVU,,Provo,UT,US,40.22,-111.72,1369,6,KPVU
KRKS,RKS,72574,Rock Springs,WY,US,41.6,-109.07,2060,6,KRKS
KRWL,RWL,,Rawlins,WY,US,41.8,-107.2,2077,6,KRWL
KOGD,OGD,72575,Ogden,UT,US,41.2,-112.02,1353,1,KOGD
KLND,LND,72576,Lander,WY,US,42.82,-108.73,1694,6,KLND
KRIW,RIW,72672,Riverton,WY,US,43.07,-108.47,1697,2,KRIW
KJAC,JAC,,Jackson,WY,US,43.6,-110.73,1961,6,KJAC
KPIH,PIH,72578,Pocatello,ID,US,42.92,-112.6,1359,3,KPIH
KIDA,IDA,,Idaho Falls,ID,US,43.52,-112.07,1453,6,KIDA
KMYL,MYL,,McCall,ID,US,44.88,-116.1,1533,6,MYL
KENV,ENV,72581,Wendover,UT,US,40.73,-114.03,1292,4,KENV
KEKO,EKO,,Elko,NV,US,40.83,-115.78,1547,3,KEKO
KAWH,AWH,,Wild Horse Reservior,NV,US,41.67,-115.78,1902,7,AWH
KSUN,SUN,,Hailey,ID,US,43.5,-114.3,1620,6,KSUN
KTWF,TWF,,Twin Falls,ID,US,42.48,-114.48,1266,6,KTWF
KBYI,BYI,,Burley,ID,US,42.55,-113.77,1264,6,KBYI
KCON,CON,72605,Concord,NH,US,43.2,-71.5,103,6,KCON
KPSM,PSM,,Pease,NH,US,43.08,-70.82,31,6,KPSM
KVSF,VSF,,Springfield,VT,US,43.35,-72.52,175,7,VSF
KLEB,LEB,72611,Lebanon,NH,US,43.63,-72.3,171,6,KLEB
K1V4,1V4,72614,St. Johnsbury,VT,US,44.42,-72.02,210,7,1V4
KMPV,MPV,,Montpelier,VT,US,44.2,-72.57,343,4,KMPV
KBML,BML,72616,Berlin,NH,US,44.58,-71.18,345,7,KBML
KBTV,BTV,72617,Burlington,VT,US,44.47,-73.15,105,3,KBTV
KRUM,RUM,72618,Rumford,ME,US,44.53,-70.53,207,8,KRUM
KMSS,MSS,,Massena,NY,US,44.93,-74.85,66,6,KMSS
KART,ART,,Watertown,NY,US,44.0,-76.01,100,6,KART
KSLK,SLK,,Saranac Lake,NY,US,44.38,-74.19,498,6,KSLK
KDTX,DTX,72632,Detroit WFO,MI,US,42.7,-83.47,327,8,DTX
KAPX,APX,72634,Gaylord/Alpena,MI,US,44.9,-84.72,446,8,APX
KGRR,GRR,72635,Grand Rapids,MI,US,42.88,-85.52,237,3,KGRR
KAZO,AZO,,Kalamazoo,MI,US,42.23,-85.55,272,6,KAZO
KMKG,MKG,72636,Muskegon,MI,US,43.17,-86.25,191,4,KMKG
KFNT,FNT,72637,Flint,MI,US,42.97,-83.75,233,4,KFNT
KPTK,PTK,,Pontiac,MI,US,42.67,-83.42,299,2,KPTK
KMBS,MBS,,Saginaw,MI,US,43.53,-84.08,202,6,KMBS
KTVC,TVC,,Traverse City,MI,US,44.73,-85.58,190,6,KTVC
KAPN,APN,72639,Alpena,MI,US,45.07,-83.57,210,4,KAPN
KMKE,MKE,,Milwaukee,WI,US,42.95,-87.9,206,3,KMKE
KMSN,MSN,72641,Madison,WI,US,43.13,-89.33,261,4,KMSN
KLSE,LSE,72643,La Crosse,WI,US,43.87,-91.25,199,6,KLSE
KEAU,EAU,,Eau Claire,WI,US,44.87,-91.48,276,4,KEAU
KRST,RST,72644,Rochester,MN,US,43.92,-92.5,403,6,KRST
KGRB,GRB,72645,Green Bay,WI,US,44.48,-88.13,208,3,KGRB
KOSH,OSH,,Oshkosh,WI,US,43.98,-88.55,248,6,KOSH
KAUW,AUW,72646,Wausau,WI,US,44.93,-89.63,362,6,KAUW
KMPX,MPX,72649,Chanhassen,MN,US,44.85,-93.57,288,8,MPX
KFSD,FSD,72651,Sioux Falls,SD,US,43.58,-96.73,436,2,KFSD
KYKN,YKN,,Yankton,SD,US,42.92,-97.38,398,7,KYKN
K9V9,9V9,72653,Chamberlain,SD,US,43.8,-99.32,519,7,K9V9
KHON,HON,72654,Huron,SD,US,44.38,-98.22,390,6,KHON
KMHE,MHE,,Mitchell,SD,US,43.77,-98.03,397,7,KMHE
KATY,ATY,,Watertown,SD,US,44.92,-97.15,532,6,KATY
KSTC,STC,72655,St. Cloud,MN,US,45.55,-94.07,314,3,STC
KBRD,BRD,,Brainerd,MN,US,46.4,-94.13,372,4,KBRD
KRWF,RWF,,Redwood Falls,MN,US,44.55,-95.08,311,6,KRWF
KAXN,AXN,,Alexandria,MN,US,45.87,-95.4,433,3,KAXN
KMSP,MSP,72658,Minneapolis-St. Paul,MN,US,44.88,-93.22,265,0,KMSP
KFRM,FRM,,Fairmont,MN,US,43.65,-94.42,354,6,KFRM
KABR,ABR,72659,Aberdeen,SD,US,45.45,-98.43,397,3,KABR
KRAP,RAP,,Rapid City,SD,US,44.05,-103.07,965,2,KRAP
KGCC,GCC,72665,Gillette,WY,US,44.35,-105.53,1320,6,KGCC
KSHR,SHR,72666,Sheridan,WY,US,44.77,-106.97,1202,1,KSHR
KWRL,WRL,,Worland,WY,US,43.97,-107.95,1271,6,KWRL
K4BQ,4BQ,72667,Broadus,MT,US,45.45,-105.4,922,9,4BQ
KY26,Y26,,Mobridge,SD,US,45.53,-100.43,508,8,KY26
KPIR,PIR,,Pierre,SD,US,44.38,-100.28,526,3,KPIR
KY22,Y22,72669,Lemmon,SD,US,45.93,-102.17,781,7,KY22
KCOD,COD,72670,Cody,WY,US,44.52,-109.02,1553,3,KCOD
KWYS,WYS,,W Yellowstone,MT,US,44.68,-111.12,2025,8,KWYS
KBIL,BIL,72677,Billings,MT,US,45.8,-108.53,1091,6,KBIL
KLWT,LWT,,Lewiston,MT,US,47.05,-109.47,1270,6,KLWT
KBTM,BTM,,Butte,MT,US,45.95,-112.5,1688,6,KBTM
KBZN,BZN,,Bozeman,MT,US,45.78,-111.15,1361,4,KBZN
KLVM,LVM,,Livingston,MT,US,45.7,-110.45,1418,6,LVM
KBOI,BOI,72681,Boise,ID,US,43.57,-116.22,875,0,KBOI
KSMN,SMN,72686,Salmon,ID,US,45.12,-113.88,1233,6,SMN
KBKE,BKE,,Baker,OR,US,44.83,-117.82,1024,6,KBKE
KANJ,ANJ,72734,Sault Ste. Marie,MI,US,46.47,-84.37,218,0,ANJ
KCIU,CIU,,Chippewa,MI,US,46.25,-84.47,244,7,KCIU
KPLN,PLN,,Pellston,MI,US,45.57,-84.8,217,6,KPLN
KRHI,RHI,,Rhinelander,WI,US,45.63,-89.47,485,6,RHI
KMQT,MQT,72743,Marquette,MI,US,46.53,-87.55,430,4,KMQT
KIMT,IMT,,Iron Mountain,MI,US,45.82,-88.12,349,7,IMT
KCMX,CMX,72744,Houghton,MI,US,47.17,-88.5,326,6,KCMX
KIWD,IWD,,Ironwood,MI,US,46.53,-90.13,375,7,KIWD
KDLH,DLH,72745,Duluth,MN,US,46.83,-92.18,435,2,KDLH
KHIB,HIB,,Hibbing,MN,US,47.38,-92.83,412,3,KHIB
KELO,ELO,,Ely,MN,US,47.82,-91.83,443,7,KELO
KFAR,FAR,72753,Fargo,ND,US,46.9,-96.8,277,1,KFAR
KJMS,JMS,,Jamestown,ND,US,46.93,-98.68,455,6,KJMS
KBJI,BJI,72755,Bemidji,MN,US,47.5,-94.93,420,6,KBJI
KGFK,GFK,,Grand Forks,ND,US,47.95,-97.18,258,2,KGFK
KBIS,BIS,72764,Bismarck,ND,US,46.77,-100.75,505,0,KBIS
KDIK,DIK,,Dickinson,ND,US,46.8,-102.8,788,6,KDIK
KSDY,SDY,,Sidney,MT,US,47.7,-104.2,605,6,KSDY
KHLN,HLN,72772,Helena,MT,US,46.6,-112.0,1182,4,KHLN
KMSO,MSO,72773,Missoula,MT,US,46.92,-114.08,975,3,KMSO
KGTF,GTF,72775,Great Falls,MT,US,47.48,-111.37,1119,0,KGTF
KAGR,AGR,74796,Avon Park,FL,US,27.65,-81.33,20,8,AGR
KDPG,DPG,74003,Dugway Proving Ground,UT,US,40.17,-112.93,1326,3,DPG
KMLS,MLS,74230,Miles City,MT,US,46.43,-105.87,801,4,KMLS
,WDL,74341,Wood Lake Profiler,MN,US,44.67,-95.45,313,8,P13
,BLR,74357,Blue River Profiler,WI,US,43.22,-90.53,265,8,P14
KGTB,GTB,74370,Fort Drum,NY,US,44.05,-75.73,207,6,GTB
KMHT,MHT,,Manchester,NH,US,42.93,-71.43,81,6,KMHT
,MBW,74431,Medicine Bow Profiler,WY,US,41.9,-106.19,2068,8,P15
,RWD,74433,McCook Profiler,NE,US,40.09,-100.65,801,8,P16
,MRR,74437,Merriman Profiler,NE,US,42.91,-101.69,1010,8,P17
,NLG,74445,Neligh Profiler,NE,US,42.21,-97.79,528,8,P19
,SLA,74449,Slater Profiler,IA,US,41.9,-93.7,299,8,P1A
KDVN,DVN,74455,Davenport,IA,US,41.61,-90.57,230,3,DVN
,WLC,74466,Wolcott Profiler,IN,US,40.81,-87.05,212,8,P1B
,MDN,74468,Jefferson Prvg,IN,US,38.83,-85.42,242,8,KMDN
KJFK,JFK,74486,New York/JFK,NY,US,40.65,-73.78,9,1,KJFK
KBED,BED,74490,Bedford,MA,US,42.47,-71.28,50,2,KBED
KLWM,LWM,,Lawrence,MA,US,42.72,-71.12,54,7,KLWM
KCEF,CEF,74491,Chicopee,MA,US,42.2,-72.53,75,7,KCEF
KBAF,BAF,,Westfield,MA,US,42.15,-72.72,83,6,KBAF
KSCH,SCH,,Schenectady,NY,US,42.85,-73.93,115,7,KSCH
,GDA,74530,Granada Profiler,CO,US,37.77,-102.18,1153,8,P1C
KLIC,LIC,,Limon,CO,US,39.26,-103.7,1630,4,LIC
KHVL,HVL,74541,Haviland Profiler,KS,US,37.65,-99.09,635,8,P1E
,NDS,74542,Neodesha Profiler,KS,US,37.38,-95.63,266,8,P1F
,HBR,74546,Hillsboro Profiler,KS,US,38.31,-97.3,446,8,P1G
,CNW,74550,Conway Profiler,MO,US,37.52,-92.7,377,8,P1H
,LTH,74551,Lathrop Profiler,MO,US,39.58,-94.19,293,8,P1I
,WNC,74556,Winchester Profiler,IL,US,39.66,-90.48,165,8,P1J
KILX,ILX,74560,Lincoln,IL,US,40.15,-89.33,177,8,ILX
,WSM,74629,White Sands Profiler,NM,US,32.41,-106.35,1315,8,P1L
,AZC,74630,Aztec Profiler,NM,US,36.84,-107.91,1831,8,P1M
,VCI,74640,Vici Profiler,OK,US,36.07,-99.22,614,8,P1N
,LMN,74647,Lamont Profiler,OK,US,36.69,-97.48,317,8,P1O
,PRC,74649,Purcell Profiler,OK,US,34.98,-97.52,333,8,P1Q
,BLM,74662,Bloomfield Profiler,MO,US,36.88,-89.97,105,8,P1R
KBWG,BWG,,Bowling Green,KY,US,36.97,-86.42,168,4,KBWG
KECG,ECG,,Elizabeth City,NC,US,36.27,-76.18,11,6,KECG
,TCU,74731,Tucumcari Profiler,NM,US,35.08,-103.61,1268,8,P1S
KE28,E28,74733,White Sands Space Harbor,NM,US,32.9,-106.4,1192,8,E28
,JTN,74735,Jayton Profiler,TX,US,33.02,-100.98,724,8,P1T
KPSN,PSN,,Palestine,TX,US,31.78,-95.71,117,7,P1U
KDQU,DQU,74752,DeQueen Profiler,AR,US,34.11,-94.29,175,8,P1V
,WNF,74753,Winnfield Profiler,LA,US,31.9,-92.78,51,8,P1W
KGPT,GPT,,Gulfport-Biloxi,MS,US,30.4,-89.07,14,6,KGPT
,OKO,74769,Okolona Profiler,MS,US,34.09,-88.86,99,8,P1X
KMYR,MYR,74791,Myrtle Beach AFB,SC,US,33.68,-78.93,8,6,KMYR
KCRE,CRE,,North Myrtle Beach,SC,US,33.82,-78.72,10,6,KCRE
KXMR,XMR,74794,Cocoa Beach,FL,US,28.47,-80.55,3,8,XMR
MMCS,CJS,,Cuidad Juarez,,MX,31.63,-106.43,1171,6,MMCS
MMHO,HMO,76160,Hermosillo,,MX,29.07,-110.97,184,6,MMHO
MMCU,CUU,76225,Chihuahua,,MX,28.7,-105.97,1372,1,MMCU
MMGM,GYM,,Guaymas,,MX,27.97,-110.93,20,5,MMGM
,,76256,Empalme,,MX,27.95,-110.8,12,8,EMP
MMNL,NLD,,Nuevo Laredo,,MX,27.43,-99.57,148,6,MMNL
MMRX,REX,,Reynosa,,MX,26.02,-98.23,39,6,MMRX
MYGW,,78061,West End,Grand Bahama,BS,26.7,-78.97,4,7,MYGW
MYGF,,78062,Freeport,,BS,26.55,-78.69,2,3,MYGF
MYBS,,78070,Alice Town,Bimini,BS,25.73,-79.3,3,7,MYBS
MYNN,,78073,Nassau,,BS,25.05,-77.47,3,3,MYNN
KGZH,GZH,,Evergreen,AL,US,31.42,-87.05,78,7,KGZH
KRUE,RUE,,Russellville,AR,US,35.25,-93.09,115,7,RUE
KVIH,VIH,,Vichy/Rolla,MO,US,38.1,-91.7,333,7,TL15
