icao,iata,synop,name,state,country,lat,lon,elev,priority,srcid
KMSO,MSO,72773,Missoula,MT,US,46.93,-114.08,975,3,kmso
KMSP,MSP,72658,Minneapolis-St. Paul Intl,MN,US,44.89,-93.22,265,0,kmsp
KMSS,MSS,,Massena,NY,US,44.94,-74.85,66,6,kmss
KMSV,MSV,,Monticello/Sllvn,NY,US,41.71,-74.8,428,7,kmsv
KMSY,MSY,72231,New Orleans Intl,LA,US,29.98,-90.25,5,0,kmsy
KMTH,MTH,,Marathon Airport,FL,US,24.74,-81.05,2,7,kmth
KMTJ,MTJ,,Montrose,CO,US,38.51,-107.88,1750,6,kmtj
KMTN,MTN,,Middle River,MD,US,39.34,-76.42,7,6,kmtn
KMVL,MVL,,Morrisville,VT,US,44.53,-72.61,234,7,kmvl
KMWH,MWH,,Moses Lake,WA,US,47.21,-119.32,362,6,kmwh
KMYR,MYR,74791,Myrtle Beach AFB,SC,US,33.69,-78.93,8,6,kmyr
KNEW,NEW,,New Orleans/Lakefront,LA,US,30.04,-90.03,3,1,knew
KNSI,NSI,72291,San Nicolas Island,CA,US,33.26,-119.45,154,7,knsi
KOAJ,OAJ,,Jacksonville/Ellis,NC,US,34.83,-77.62,29,7,koaj
KOAK,OAK,72493,Oakland Intl,CA,US,37.7,-122.22,26,1,koak
KOFK,OFK,72556,Norfolk,NE,US,41.98,-97.43,470,6,kofk
KOGB,OGB,,Orangeburg,SC,US,33.47,-80.85,59,7,kogb
KOGD,OGD,72575,Ogden,UT,US,41.2,-112.01,1353,1,kogd
KOKC,OKC,72353,Oklahoma City/Will Rogers,OK,US,35.41,-97.6,390,2,kokc
KOLM,OLM,72792,Olympia,WA,US,46.98,-122.9,58,6,kolm
KOMA,OMA,72550,Omaha/Eppley Field,NE,US,41.3,-95.9,312,2,koma
KONT,ONT,,Ontario Intl,CA,US,34.06,-117.6,274,1,kont
KOPF,OPF,,Miami/Opa Locka,FL,US,25.91,-80.28,16,1,kopf
KOQU,OQU,,N. Kingston,RI,US,41.61,-71.42,6,7,koqu
KORD,ORD,72530,Chicago/O'Hare,IL,US,41.98,-87.9,200,0,kord
KORE,ORE,,Orange,MA,US,42.58,-72.28,164,7,kore
KORF,ORF,72308,Norfolk Rgnl,VA,US,36.9,-76.2,14,3,korf
KORH,ORH,,Worcester,MA,US,42.28,-71.87,304,6,korh
KOSH,OSH,,Oshkosh,WI,US,44.01,-88.57,248,6,kosh
KOTH,OTH,72691,North Bend,OR,US,43.43,-124.25,4,6,koth
KOTM,OTM,,Ottumwa,IA,US,41.11,-92.45,256,6,kotm
KOTX,OTX,72786,Spokane/WFO,WA,US,47.68,-117.63,727,8,kotx
KP11,P11,72758,Devils Lake,ND,US,48.11,-98.87,443,7,kp11
KP38,P38,72487,Caliente,NV,US,37.62,-114.52,1333,8,kp38
KP59,P59,,Copper Harbor,MI,US,47.45,-87.9,190,7,kp59
KPAE,PAE,,Everett,WA,US,47.91,-122.28,180,6,kpae
KPAH,PAH,72435,Paducah,KY,US,37.07,-88.77,119,3,kpah
KPBF,PBF,,Pine Bluff,AR,US,34.18,-91.93,62,6,kpbf
KPBG,PBG,,Plattsburgh Intl Ap,NY,US,44.651,-73.468,72,8,kpbg
KPBI,PBI,72203,West Palm Beach,FL,US,26.68,-80.12,6,3,kpbi
KPDK,PDK,,Atlanta/Dekalb-Peachtree,GA,US,33.88,-84.3,302,7,kpdk
KPDT,PDT,72688,Pendleton Muni,OR,US,45.69,-118.85,462,2,kpdt
KPDX,PDX,72698,Portland Intl,OR,US,45.61,-122.6,7,2,kpdx
KPEQ,PEQ,,Pecos,TX,US,31.382,-103.511,797,8,kpeq
KPFN,PFN,,Panama City,FL,US,30.2,-85.6833333333,12,8,kpfn
KPGA,PGA,72371,Page Muni,AZ,US,36.94,-111.45,1307,3,kpga
KPGV,PGV,,Pitt-Greenville,NC,US,35.63,-77.4,8,7,kpgv
KPHD,PHD,,New Philadelphia/Harry Clever,OH,US,40.47,-81.42,272,7,kphd
KPHF,PHF,,Patrick Henry,VA,US,37.14,-76.5,12,6,kphf
KPHL,PHL,72408,Philadelphia Intl,PA,US,39.89,-75.25,18,3,kphl
KPHN,PHN,,St. Clair County,MI,US,42.92,-82.53,198,7,kphn
KPHX,PHX,72278,Phoenix/Sky Harbor,AZ,US,33.44,-112.02,336,0,kphx
KPIA,PIA,72532,Peoria Rgnl,IL,US,40.66,-89.68,205,4,kpia
KPIB,PIB,,Pine Belt Rgnl,MS,US,31.47,-89.33,91,6,kpib
KPIE,PIE,,St. Petersburg/Clearwater Intl,FL,US,27.91,-82.69,4,6,kpie
KPIH,PIH,72578,Pocatello Muni,ID,US,42.93,-112.6,1359,3,kpih
KPIR,PIR,,Pierre,SD,US,44.39,-100.28,526,3,kpir
KPIT,PIT,72520,Pittsburgh Intl,PA,US,40.51,-80.22,357,2,kpit
KPKB,PKB,72427,Parkersburg,WV,US,39.36,-81.43,262,6,kpkb
KPLN,PLN,,Pellston,MI,US,45.58,-84.8,217,6,kpln
KPMD,PMD,72382,Palmdale,CA,US,34.63,-118.08,780,6,kpmd
KPNA,PNA,,Pinedale,WY,US,42.795,-109.807,2160,8,kpna
KPNC,PNC,,Ponca City,OK,US,36.73,-97.1,308,6,kpnc
KPNE,PNE,,N Philadelphia,PA,US,40.09,-75.02,28,4,kpne
KPNS,PNS,72222,Pensacola,FL,US,30.47,-87.2,38,6,kpns
KPOB,POB,72303,Pope AFB,NC,US,35.18,-79.02,66,6,kpob
KPOE,POE,72239,Fort Polk (Army),LA,US,31.05,-93.18,101,4,kpoe
KPOU,POU,,Poughkeepsie,NY,US,41.64,-73.88,46,4,kpou
KPQI,PQI,72713,Presque Isle,ME,US,46.69,-68.05,146,6,kpqi
KPRB,PRB,,Paso Robles,CA,US,35.68,-120.63,245,6,kprb
KPRC,PRC,,Prescott,AZ,US,34.65,-112.42,1524,3,kprc
KPSC,PSC,,Pasco,WA,US,46.27,-119.12,121,6,kpsc
KPSF,PSF,,Pittsfield Muni,MA,US,42.43,-73.29,355,7,kpsf
KPSM,PSM,,Portsmouth,NH,US,43.09,-70.82,31,6,kpsm
KPSP,PSP,,Palm Springs,CA,US,33.84,-116.5,135,3,kpsp
KPTK,PTK,,Pontiac,MI,US,42.67,-83.42,299,2,kptk
KPUB,PUB,72464,Pueblo,CO,US,38.29,-104.52,1420,3,kpub
KPUW,PUW,,Pullman,WA,US,46.76,-117.12,773,7,kpuw
KPVD,PVD,72507,Providence,RI,US,41.73,-71.43,16,3,kpvd
KPVU,PVU,,Provo,UT,US,40.23,-111.72,1369,6,kpvu
KPWM,PWM,72606,Portland Intl,ME,US,43.66,-70.32,15,3,kpwm
KPYM,PYM,,Plymouth,MA,US,41.91,-70.73,43,7,kpym
KRAD,RAD,,Warroad,MN,US,48.94,-95.34,327,7,krad
KRAP,RAP,,Rapid City,SD,US,44.056,-103.054,965,2,krap
KRBG,RBG,72690,Roseburg,OR,US,43.23,-123.37,154,7,krbg
KRBL,RBL,72591,Red Bluff Muni,CA,US,40.15,-122.25,104,6,krbl
KRCX,RCX,,Ladysmith,WI,US,45.497,-91.0,377,8,krcx
KRCZ,RCZ,,Rockingham,NC,US,34.891,-79.759,109,7,krcz
KRDD,RDD,72592,Redding Muni,CA,US,40.51,-122.3,155,3,krdd
KRDG,RDG,,Reading,PA,US,40.38,-75.97,109,6,krdg
KRDM,RDM,,Redmond,OR,US,44.28,-121.15,938,6,krdm
KRDU,RDU,72306,Raleigh-Durham,NC,US,35.88,-78.78,130,2,krdu
KREV,REV,72489,Reno/WFO,NV,US,39.5666666667,-119.8,1516,8,krev
KRFD,RFD,72543,Rockford,IL,US,42.21,-89.1,221,4,krfd
KRIC,RIC,72401,Richmond,VA,US,37.51,-77.31,50,4,kric
KRIW,RIW,72672,Riverton,WY,US,43.05,-108.45,1697,2,kriw
KRKD,RKD,,Rockland,ME,US,44.08,-69.12,17,7,krkd
KRKS,RKS,72574,Rock Springs,WY,US,41.61,-109.07,2060,6,krks
KRNH,RNH,,New Richmond Muni,WI,US,45.148,-92.538,304,7,krnh
KRNK,RNK,72318,Roanoke/Blacksburg,VA,US,37.2,-80.4,648,8,krnk
KRNO,RNO,72488,Reno/Cannon Intl,NV,US,39.51,-119.78,1342,2,krno
KRNT,RNT,,Renton Muni,WA,US,47.5,-122.22,21,7,krnt
KROA,ROA,72411,Roanoke Muni,VA,US,37.33,-79.97,362,3,kroa
KROC,ROC,72529,Rochester,NY,US,43.12,-77.67,178,6,kroc
KROW,ROW,72268,Roswell,NM,US,33.31,-104.51,1112,4,krow
KRQB,RQB,,Big Rapids,MI,US,43.72,-85.5,302,7,krqb
KRSL,RSL,,Russell Muni,KS,US,38.87,-98.81,567,6,krsl
KRST,RST,72644,Rochester,MN,US,43.904,-92.492,403,6,krst
KRSW,RSW,,Ft. Myers/SW Florida Intl,FL,US,26.54,-81.76,10,6,krsw
KRUM,RUM,72618,Rumford,ME,US,44.54,-70.53,207,8,krum
KRWF,RWF,,Redwood Falls,MN,US,44.55,-95.08,311,6,krwf
KRWI,RWI,,Rocky Mt. Wilson,NC,US,35.86,-77.88,47,6,krwi
KRWL,RWL,,Rawlins,WY,US,41.8,-107.2,2077,6,krwl
KSAC,SAC,,Sacramento Executive,CA,US,38.52,-121.5,11,2,ksac
KSAF,SAF,,Santa Fe,NM,US,35.62,-106.08,1930,1,ksaf
KSAN,SAN,72290,San Diego/Lindbergh,CA,US,32.73,-117.17,12,2,ksan
KSAT,SAT,72253,San Antonio Intl,TX,US,29.54,-98.47,243,0,ksat
KSAV,SAV,72207,Savannah Muni,GA,US,32.14,-81.2,14,4,ksav
KSBA,SBA,,Santa Barbara,CA,US,34.44,-119.83,3,6,ksba
KSBM,SBM,99433,Sheboygan,WI,US,43.78,-87.85,232,7,ksbm
KSBN,SBN,72535,South Bend,IN,US,41.71,-86.32,237,4,ksbn
KSBP,SBP,,San Luis Obispo,CA,US,35.24,-120.64,59,6,ksbp
KSBY,SBY,,Salisbury,MD,US,38.34,-75.5,19,4,ksby
KSCH,SCH,,Schenectady,NY,US,42.86,-73.93,115,7,ksch
KSCK,SCK,72492,Stockton,CA,US,37.91,-121.25,10,6,ksck
KSDF,SDF,72423,Louisville/Standiford,KY,US,38.19,-85.73,146,6,ksdf
KSDM,SDM,,San Diego/Brown Field,CA,US,32.58,-116.98,159,7,ksdm
KSDY,SDY,,Sidney/Richland,MT,US,47.73,-104.18,605,6,ksdy
KSEA,SEA,72793,Seattle-Tacoma Intl,WA,US,47.44,-122.31,136,0,ksea
KSEP,SEP,72260,Stephenville,TX,US,32.215,-98.178,402,7,ksep
KSFF,SFF,,Spokane/Felts Field,WA,US,47.68,-117.32,609,6,ksff
KSFM,SFM,,Sanford,ME,US,43.4,-70.7,74,7,ksfm
KSFO,SFO,72494,San Francisco Intl,CA,US,37.62,-122.36,3,0,ksfo
KSGF,SGF,72440,Springfield Muni,MO,US,37.23,-93.4,390,5,ksgf
KSGU,SGU,,Saint George,UT,US,37.09,-113.6,896,6,ksgu
KSHR,SHR,72666,Sheridan Co.,WY,US,44.78,-106.97,1202,1,kshr
KSHV,SHV,72248,Shreveport Rgnl,LA,US,32.45,-93.83,83,3,kshv
KSJC,SJC,74505,San Jose Intl,CA,US,37.37,-121.93,24,6,ksjc
KSJT,SJT,72263,San Angelo,TX,US,31.38,-100.5,576,5,ksjt
KSLC,SLC,72572,Salt Lake City I,UT,US,40.79,-111.97,1286,0,kslc
KSLE,SLE,72694,Salem,OR,US,44.93,-123.02,59,2,ksle
KSLK,SLK,,Saranac Lake,NY,US,44.39,-74.21,498,6,kslk
KSLN,SLN,,Salina,KS,US,38.8,-97.65,385,6,ksln
KSMF,SMF,,Sacramento Intl,CA,US,38.7,-121.6,6,6,ksmf
KSMX,SMX,72394,Santa Maria,CA,US,34.91,-120.45,74,6,ksmx
KSNA,SNA,,Santa Ana,CA,US,33.68,-117.87,16,6,ksna
KSNS,SNS,,Salinas Muni,CA,US,36.66,-121.61,30,6,ksns
KSPI,SPI,72439,Springfield,IL,US,39.86,-89.67,181,6,kspi
KSPS,SPS,72351,Wichita Falls/Sheppard AFB,TX,US,33.98,-98.48,308,4,ksps
KSRQ,SRQ,,Sarasota/Bradenton Intl,FL,US,27.4,-82.55,18,6,ksrq
KSSC,SSC,74790,Shaw AFB/Sumter,SC,US,33.98,-80.47,74,6,kssc
KSSI,SSI,,Brunswick,GA,US,31.15,-81.38,6,6,kssi
KSTJ,STJ,72449,St. Joseph,MO,US,39.77,-94.91,247,4,kstj
KSTL,STL,72434,St. Louis Lambert,MO,US,38.76,-90.37,171,0,kstl
KSTS,STS,,Santa Rosa,CA,US,38.51,-122.81,39,6,ksts
KSUN,SUN,,Hailey,ID,US,43.504,-114.296,1620,6,ksun
KSUS,SUS,,St Louis/Spirit,MO,US,38.66,-90.63,141,3,ksus
KSUX,SUX,72557,Sioux City Muni,IA,US,42.41,-96.38,338,3,ksux
KSVE,SVE,72584,Susanville,CA,US,40.39,-120.57,1263,7,ksve
KSWF,SWF,,Stewart,NY,US,41.51,-74.1,150,6,kswf
KSYR,SYR,72519,Syracuse,NY,US,43.12,-76.12,127,3,ksyr
KTCC,TCC,,Tucumcari,NM,US,35.19,-103.6,1235,6,ktcc
KTCL,TCL,,Tuscaloosa Muni,AL,US,33.22,-87.61,49,6,ktcl
KTCS,TCS,72271,Truth Or Consequences,NM,US,33.23,-107.27,1469,6,ktcs
KTEB,TEB,,Teterboro,NJ,US,40.86,-74.05,7,6,kteb
KTIW,TIW,,Tacoma Narrows,WA,US,47.27,-122.58,89,7,ktiw
KTLH,TLH,72214,Tallahassee Rgnl,FL,US,30.4,-84.35,19,3,ktlh
KTMB,TMB,,Miami/Kendall-Tamiami,FL,US,25.65,-80.43,2,7,ktmb
KTOL,TOL,72536,Toledo Express,OH,US,41.61,-83.8,210,6,ktol
KTOP,TOP,72456,Topeka/Billard Muni,KS,US,39.08,-95.62,268,3,ktop
KTPA,TPA,72211,Tampa Intl Airport,FL,US,27.97,-82.53,11,3,ktpa
KTPH,TPH,72485,Tonopah,NV,US,38.08,-117.08,1652,0,ktph
KTRI,TRI,,Tri-City/Bristol,TN,US,36.48,-82.4,474,4,ktri
KTRK,TRK,,Truckee-Tahoe,CA,US,39.32,-120.14,1798,6,ktrk
KTRM,TRM,,Thermal,CA,US,33.64,-116.17,-35,6,ktrm
,,,ktt,,,40.86,-79.54,363,7,ktt
KTTD,TTD,,Portland/Troutdale,OR,US,45.55,-122.4,14,6,kttd
KTTN,TTN,,Trenton,NJ,US,40.28,-74.81,59,7,kttn
KTUL,TUL,72356,Tulsa Intl,OK,US,36.21,-95.9,207,3,ktul
KTUP,TUP,72332,Tupelo,MS,US,34.28,-88.77,105,4,ktup
KTUS,TUS,,Tucson Intl,AZ,US,32.12,-110.93,776,2,ktus
KTVC,TVC,,Traverse City,MI,US,44.73,-85.58,190,6,ktvc
KTVL,TVL,,South Lake Tahoe,CA,US,38.91,-120.0,1924,6,ktvl
KTWF,TWF,,Twin Falls,ID,US,42.48,-114.48,1266,6,ktwf
KTXK,TXK,,Texarkana Muni,AR,US,33.46,-94.0,111,6,ktxk
KTYR,TYR,,Tyler,TX,US,32.35,-95.4,165,4,ktyr
KTYS,TYS,72326,Knoxville Muni,TN,US,35.81,-83.98,302,4,ktys
KUCA,UCA,,Utica,NY,US,43.15,-75.3833333333,228,4,kuca
KUIN,UIN,,Quincy,IL,US,39.94,-91.2,234,6,kuin
KUKI,UKI,,Ukiah,CA,US,39.14,-123.2,187,6,kuki
KUNI,UNI,,Athens/Albany,OH,US,39.212,-82.229,193,8,kuni
KUNV,UNV,,State College,PA,US,40.86,-77.83,378,3,kunv
KUTS,UTS,,Huntsville,TX,US,30.74,-95.59,104,7,kuts
KVCT,VCT,72255,Victoria Rgnl,TX,US,28.86,-96.92,31,6,kvct
KVEL,VEL,,Vernal,UT,US,40.44,-109.51,1604,6,kvel
KVLD,VLD,,Valdosta,GA,US,30.79,-83.28,62,6,kvld
KVNY,VNY,,Van Nuys,CA,US,34.21,-118.49,245,6,kvny
KVQQ,VQQ,,Jacksonville/Cecil Fld NAS,FL,US,30.219,-81.877,25,7,kvqq
KVRB,VRB,,Vero Beach,FL,US,27.65,-80.42,10,4,kvrb
KWJF,WJF,,Lancaster,CA,US,34.73,-118.22,715,6,kwjf
KWMC,WMC,72583,Winnemucca Muni,NV,US,40.91,-117.8,1310,3,kwmc
KWRL,WRL,,Worland Muni,WY,US,43.98,-107.97,1271,6,kwrl
KWWR,WWR,,West Woodward,OK,US,36.44,-99.52,667,7,kwwr
KWYS,WYS,,W Yellowstone,MT,US,44.6884,-111.118,2025,8,kwys
KY22,Y22,72669,Lemmon,SD,US,45.9166666667,-102.166666667,781,7,ky22
KY26,Y26,,Mobridge,SD,US,45.54,-100.43,508,8,ky26
KYKM,YKM,72781,Yakima,WA,US,46.56,-120.53,324,3,kykm
KYKN,YKN,,Yankton,SD,US,42.92,-97.38,398,7,kykn
KYNG,YNG,72525,Youngstown Muni,OH,US,41.27,-80.67,360,6,kyng
KYUM,YUM,72280,Yuma Intl Airport,AZ,US,32.66,-114.6,63,3,kyum
KZZV,ZZV,,Zanesville,OH,US,39.96,-81.9,268,6,kzzv
KLAA,LAA,72463,Lamar,CO,US,38.07,-102.68,1119,4,laa
MMLP,LAP,,La Paz Intl,,MX,24.07,-110.37,21,1,lap
KLBT,LBT,,Lumberton Muni,NC,US,34.61,-79.06,37,7,lbt
,,,lby,,,48.39,-115.55,579,7,lby
,,,ldl,,,39.1,-106.2,3535,7,ldl
,,,le1,,,41.68,-82.4,174,7,le1
,,,le2,,,42.47,-81.22,174,7,le2
,,,le3,,,42.74,-79.35,174,7,le3
,,,lh1,,,45.35,-82.84,177,7,lh1
,,,lh2,,,44.28,-82.42,177,7,lh2
,,,lhs,,,35.62,-119.69,80,7,lhs
KLHX,LHX,,La Junta,CO,US,38.05,-103.52,1277,7,lhx
KLIC,LIC,,Limon,CO,US,39.2734,-103.667,1630,4,lic
,,,lin,,,35.62,-87.85,188,7,lin
,,,liso,,,41.1,-72.89,0,7,liso
KLLQ,LLQ,,Monticello Muni/Ellis Field,AR,US,33.64,-91.75,83,7,llq
,,,lm1,,,45.33,-86.42,177,7,lm1
,,,lm2,,,42.67,-87.02,177,7,lm2
,,,lo1,,,43.62,-77.41,75,7,lo1
,,,lo2,,,43.4,-79.45,75,7,lo2
KLOR,LOR,,Ft. Rucker,AL,US,31.356,-85.751,74,7,lor
,,,ls1,,,48.06,-87.78,183,7,ls1
,,,ls2,,,47.56,-86.55,183,7,ls2
,,,ls3,,,47.32,-89.87,183,7,ls3
KLSF,LSF,72225,Fort Benning,GA,US,32.34,-85.0,71,6,lsf
,,,lsy,,,36.24,-119.12,90,7,lsy
,,,lus,,,42.76,-104.45,1578,7,lus
KP61,P61,,Tofte,MN,US,47.63,-90.92,411,7,lut
KLVM,LVM,,Livingston,MT,US,45.71,-110.43,1418,6,lvm
,,,lw1,,,34.9,-98.1,397,7,lw1
KLWA,LWA,,South Haven Area Rgnl,MI,US,42.351,-86.256,203,8,lwa
KMIW,MIW,,Marshalltown,IA,US,42.07,-92.87,296,7,mar
,,,Franklin,AL,US,32.54,-85.79,157,8,max
KMBY,MBY,,Moberly,MO,US,39.464,-92.427,264,8,mby
CWTA,WTA,71612,McTavish,QB,CA,45.5,-73.57,36,7,mcgl
,,,mch,,,35.43,-86.06,337,7,mch
,,,mcr,,,32.08,-82.96,75,7,mcr
MDPP,,78457,Puerto Plata Intl,,DO,19.75,-70.55,5,6,mdpp
MDSD,,78485,Caucedo/De Las Amer,,DO,18.43,-69.67,18,6,mdsd
MDST,,78460,Santiago Intl,,DO,19.47,-70.7,184,6,mdst
KMHS,MHS,72595,Mount Shasta,CA,US,41.33,-122.32,1078,7,mhs
KMIE,MIE,,Muncie,IN,US,40.242,-85.396,285,7,mie
KMLD,MLD,,Malad City,ID,US,42.18,-112.32,1373,6,mld
MMCL,CUL,76412,Culiacan,,MX,24.82,-107.4,39,6,mmcl
MMCN,CEN,,Ciudad Obregon Intl,MX,MX,27.39,-109.83,43,6,mmcn
MMCS,CJS,,Cuidad Juarez Intl,,MX,31.63,-106.43,1171,6,mmcs
MMCU,CUU,76225,Chihuahua Intl,,MX,28.7,-105.97,1372,1,mmcu
MMCV,CVM,76491,Cuidad Victoria,,MX,23.72,-98.97,238,6,mmcv
MMDO,DGO,76423,Durango,,MX,24.13,-104.53,1857,1,mmdo
MMGM,GYM,,Guaymas Intl,,MX,27.97,-110.93,20,5,mmgm
MMHO,HMO,76160,Hermosillo Intl,,MX,29.07,-110.97,184,6,mmho
MMLP,LAP,,La Paz Intl,,MX,24.07,-110.37,21,1,mmlp
MMMA,MAM,,Matamoros Intl,,MX,25.77,-97.53,8,6,mmma
MMML,MXL,,Mexicali Intl,,MX,32.66,-115.49,22,6,mmml
MMMY,MTY,,Monterrey/Gen Maria,,MX,25.78,-100.1,387,6,mmmy
MMMZ,MZT,,Mazatlan/Gen Buelna,,MX,23.17,-106.27,10,5,mmmz
MMNL,NLD,,Nuevo Laredo Intl,,MX,27.43,-99.57,148,6,mmnl
MMRX,REX,,Reynosa Intl,,MX,26.02,-98.23,39,6,mmrx
MMSD,SJD,,San Jose Del Cabo,,MX,23.15,-109.7,109,6,mmsd
MMTC,TRC,76382,Torreon,,MX,25.53,-103.45,1124,5,mmtc
MMTJ,TIJ,,Tijuana Intl,,MX,32.55,-116.97,152,6,mmtj
MMZC,ZCL,,Zacatecas,,MX,22.9,-102.68,2177,4,mmzc
KMOR,MOR,,Morristown,TN,US,36.1833333333,-83.3666666667,400,8,mor
,,,mpi,,,37.52,-120.06,560,7,mpi
KMPX,MPX,72649,Chanhassen,MN,US,44.85,-93.5666666667,288,8,mpx
KMRF,MRF,72264,Marfa Muni,TX,US,30.38,-104.02,1481,6,mrf
,,,mrp,,,48.35,-113.28,1768,7,mrp
KMOX,MOX,,Morris Muni,MN,US,45.5,-95.9,335,7,mrs
,,,mrys,,,47.21,-55.1,56,7,mrys
MTCH,,78409,Cap-Haitien,,HT,19.75,-72.1833333333,2,5,mtch
MMMY,MTY,,Monterrey/Gen Maria,,MX,25.78,-100.1,387,6,mty
MUBA,,78268,Baracoa Oriente,,CU,20.35,-74.5,9,7,muba
MUBY,,,Bayamo,,CU,20.4,-76.6166666667,64,7,muby
MUCA,,78346,Venezuela/Ciego,,CU,22.0333333333,-78.7833333333,101,6,muca
MUCL,,,Cayo Largo Del Sur,,CU,21.63,-81.55,5,7,mucl
MUCM,,78255,Camaguey,,CU,21.416,-77.85,122,6,mucm
MUCU,,78264,Santiago De Cuba,Oriente,CU,19.966,-75.85,76,6,mucu
MUGM,,78367,Guantanamo Bay,CU,CU,19.906,-75.207,17,6,mugm
MUGT,,78267,Guantanamo,,CU,20.0833333333,-75.15,8,7,mugt
MUHA,,78224,Havana/Jose Martinez,,CU,22.98,-82.4,64,0,muha
MUMO,,,Moa,,CU,20.65,-74.92,5,7,mumo
MUMZ,,78256,Manzanillo,,CU,20.2833333333,-77.1,60,7,mumz
MUNG,,78221,Nueva Gerona,Isla De Pinos,CU,21.83,-82.783,23,7,mung
MUVR,,78229,Varadero,,CU,23.13,-81.28,65,6,muvr
MUVT,,78357,Las Tumas,,CU,20.95,-76.95,106,7,muvt
MYBS,,78070,Alice Town,Bimini,BS,25.73,-79.3,3,7,mybs
MYEG,,78092,George Town,Exuma,BS,23.5,-75.766,3,7,myeg
MYGF,,78062,Freeport Intl,,BS,26.55,-78.7,2,3,mygf
MYGW,,78061,West End,Grand Bahama,BS,26.7,-78.966,4,7,mygw
KMYL,MYL,,Mccall,ID,US,44.89,-116.1,1533,6,myl
MYNN,,78073,Nassau Intl,,BS,25.05,-77.47,3,3,mynn
MMMZ,MZT,,Mazatlan/Gen Buelna,,MX,23.17,-106.27,10,5,mzt
,,,ngx,,,31.4,-114.49,0,7,ngx
KNHK,NHK,72404,Patuxent River N,MD,US,38.29,-76.4,12,6,nhk
KNID,NID,74612,China Lake NAWS,CA,US,35.686,-117.692,696,4,nid
KNKX,NKX,72293,Miramar NAS,CA,US,32.88,-117.15,146,5,nkx
KNTD,NTD,72391,Pt. Mugu NAS,CA,US,34.12,-119.12,4,6,ntd
,,,nw4,,,47.0,-138.0,0,7,nw4
,,,nw5,,,43.6,-135.5,0,7,nw5
,,,nw6,,,39.7,-133.3,0,7,nw6
,,,nw7,,,48.5,-129.5,0,7,nw7
,,,nw8,,,44.6,-127.5,0,7,nw8
,,,nw9,,,50.5,-141.38,0,7,nw9
,,,nwa,,,40.5,-126.98,0,7,nwa
,,,nxd,,,37.6,-120.24,392,7,nxd
MMOX,OAX,76775,Oaxaca/Xoxocotlan,,MX,16.97,-96.73,1528,6,oax
KODX,ODX,,Ord/Sharp,NE,US,41.62,-98.95,631,7,odx
KOGS,OGS,,Ogdensburg,NY,US,44.69,-75.4,91,7,ogs
KOQT,OQT,,Oak Ridge,TN,US,35.96,-84.29,334,7,o#k
KOEL,OEL,,Oakley,KS,US,39.16,-100.89,938,9,okl
KOKX,OKX,72501,Brookhaven/Upton,NY,US,40.8666666667,-72.8666666667,26,8,okx
KONP,ONP,72695,Newport Muni,OR,US,44.58,-124.05,48,6,onp
,,,opa1,,,42.37,-67.78,0,7,opa1
,,,opa2,,,39.33,-72.05,0,7,opa2
,,,opa3,,,39.31,-65.75,0,7,opa3
,,,opa4,,,37.27,-70.03,0,7,opa4
,,,opa5,,,36.36,-74.61,0,7,opa5
,,,opa6,,,35.54,-73.75,0,7,opa6
,,,opa7,,,34.89,-70.77,0,7,opa7
,,,opa8,,,33.82,-76.07,0,7,opa8
,,,opa9,,,32.75,-72.31,0,7,opa9
,,,opp1,,,48.09,-130.43,0,7,opp1
,,,opp2,,,48.11,-126.68,0,7,opp2
,,,opp3,,,45.27,-129.77,0,7,opp3
,,,opp4,,,45.28,-125.66,0,7,opp4
,,,opp5,,,41.8,-129.92,0,7,opp5
,,,opp6,,,41.89,-125.75,0,7,opp6
,,,opp7,,,39.23,-125.59,0,7,opp7
,,,opp8,,,36.36,-125.34,0,7,opp8
,,,opp9,,,33.29,-125.02,0,7,opp9
,,,oppa,,,34.56,-122.3,0,7,oppa
,,,oppb,,,30.94,-121.54,0,7,oppb
,,,oppc,,,29.65,-116.97,0,7,oppc
KOSC,OSC,,Wurtsmith AFB,MI,US,44.46,-83.4,193,7,osc
KOUN,OUN,72357,Norman,OK,US,35.246,-97.472,357,3,oun
,WDL,74341,Wood Lake Profiler,MN,US,44.67,-95.45,319,8,p#3
,BLR,74357,Blue River Profiler,WI,US,43.22,-90.53,226,8,p#4
KP53,P53,,Munising,MI,US,46.412,-86.651,187,7,p53
,MBW,74431,Medicine Bow Profiler,WY,US,41.9,-106.19,1997,8,p#5
KP68,P68,,Eureka,NV,US,39.604,-116.005,1809,9,p68
,RWD,74433,McCook Profiler,NE,US,40.09,-100.65,800,8,p#6
,MRR,74437,Merriman Profiler,NE,US,42.91,-101.69,991,8,p#7
,FBY,74440,Fairbury Profiler,NE,US,40.1,-97.34,433,8,p#8
,NLG,74445,Neligh Profiler,NE,US,42.21,-97.79,524,8,p#9
,SLA,74449,Slater Profiler,IA,US,41.9,-93.7,315,8,p#a
,WLC,74466,Wolcott Profiler,IN,US,40.81,-87.05,212,8,p#b
,GDA,74530,Granada Profiler,CO,US,37.77,-102.18,1155,8,p#c
,PLT,74533,Platteville Profiler,CO,US,40.18,-104.72,1524,8,p#d
KHVL,HVL,74541,Haviland Profiler,KS,US,37.65,-99.09,648,8,p#e
,,,pesc,,,37.1,-122.28,0,7,pesc
