FILENAME      CAT     MLMIXR  ML CAPE ML CIN MLCL(MAGL) 0-1SRH 0-6KT   STPC   500 T (C) 500DIR 7-5 LR 0-3(KT) 0-9(KT) 0-3 KM SRH (M2/S2)

00042021.BWG	0	11.2	1126	-13	1162	167	52.1	1.4	-13.5	240	7.4	46.8	53.8	253

00042021.BNA	0	11.2	989	-26	1114	165	53.6	1.3	-13.7	242	7.7	45.4	65.0	244

00042001.MCI	0	12.4	2093	-43	1300	141	61.9	2.1	-12.3	226	7.0	33.4	81.4	163

00042000.JCT	0	13.1	2950	-156	1701	170	51.7	0.4	-9.4	253	8.2	40.5	71.8	240

00041822.SJT	0	7.1	414	-185	3169	-7	49.4	0.0	-9.5	243	8.2	32.3	60.6	45

00041620.SUS	0	9.5	579	-1	968	46	41.8	0.2	-18.1	247	6.6	30.2	69.5	154

00041602.GRA	0	10.2	901	-182	1269	251	56.8	0.2	-17.0	244	8.6	34.1	76.8	276

00033000.SHV	0	12.6	1635	-14	797	147	57.7	2.3	-15.2	267	7.2	33.9	91.9	219

00032900.HYI	0	15.8	2875	-10	771	106	60.6	3.0	-11.6	251	7.3	36.4	82.8	192

00032522.BNA	0	8.3	268	-8	1461	34	37.5	0.0	-16.9	270	6.2	23.2	61.3	60

00032207.MAF	0	11.5	1952	0	562	249	54.6	4.4	-16.4	196	8.3	45.0	77.8	468

00031600.CSM	0	8.3	808	-99	1327	59	34.5	0.1	-17.7	251	7.6	25.7	34.3	101

00031022.BHM	0	10.3	614	-95	1034	103	48.9	0.4	-15.8	238	7.0	33.1	49.4	179

00030923.LRD	0	13.5	2701	-7	1360	-13	41.3	-0.2	-12.5	256	7.5	20.8	59.4	95

00030920.GFL	0	7.1	1	-425	1416	88	63.6	0.0	-18.7	242	8.1	39.6	77.0	165

00030900.UNU	0	9.9	1306	-11	1121	172	50.6	1.7	-17.3	203	6.6	39.6	44.1	206

00030900.CLI	0	9.4	673	-29	1009	196	53.3	1.2	-16.9	202	6.6	39.4	53.8	226

00030302.PWG	0	12.0	1469	-17	1106	252	60.9	3.3	-12.2	259	6.1	45.0	75.3	323

00030222.AFW	0	11.1	999	-6	913	256	68.3	2.6	-13.5	238	6.5	36.9	80.1	345

00022606.CRS	0	13.3	2158	-10	637	191	48.7	3.3	-14.8	239	6.9	25.4	69.2	184

00022523.FSD	0	7.3	495	-2	929	82	38.3	0.3	-21.9	172	7.7	30.1	52.5	83

00022405.FAM	0	9.2	437	-46	772	315	46.8	1.1	-18.0	235	6.3	29.2	42.2	331

00072222.BBW	0	11.9	1462	-1	1218	36	35.2	0.2	-11.1	328	6.5	26.6	43.9	124

00072220.GLD	0	10.6	1162	-15	1699	26	39.9	0.1	-10.2	319	7.4	19.8	55.8	82

00072122.BFF	0	9.8	1738	-8	2036	34	42.0	0.0	-9.9	297	7.7	36.2	48.9	131

00072022.AKO	0	14.0	3465	-7	1063	22	46.2	0.6	-10.2	278	8.3	29.1	64.7	106

00072000.BVX	0	17.4	3847	-11	1674	30	36.4	0.2	-7.1	298	6.9	26.0	29.2	130

00071022.RCA	0	13.2	1916	-28	1452	23	41.1	0.2	-9.2	238	7.6	21.4	68.1	95

00071001.LBF	0	14.7	2947	-100	1740	24	28.1	0.1	-5.6	239	7.8	23.6	37.9	109

00070922.MHE	0	16.8	3556	-34	1430	6	40.7	0.1	-6.1	258	6.7	18.8	41.5	109

00070922.GGW	0	13.3	2242	-12	1039	31	46.6	0.5	-11.4	226	7.4	18.7	71.4	74

00070901.LWT	0	8.7	874	-65	1998	38	58.4	0.0	-11.5	232	8.1	32.4	92.6	236

00070805.LVN	0	18.2	2722	-69	530	388	37.6	5.8	-9.2	261	8.1	22.9	53.3	407

00070803.JDN	0	7.6	57	-220	2275	33	69.9	0.0	-11.7	240	7.8	39.2	84.5	167

00070601.CUT	0	11.7	2058	-14	1543	37	55.5	0.3	-9.9	245	8.5	28.5	78.8	136

00070523.MCK	0	16.4	3979	-55	1631	151	45.4	1.6	-6.8	254	8.1	24.5	59.5	231

00070521.RAP	0	14.5	3135	-2	1289	15	44.0	0.3	-10.0	233	8.0	19.5	68.5	93

00070501.2WX	0	11.2	1574	-93	1339	-29	47.6	-0.2	-12.4	230	8.6	28.2	78.4	64

00070421.JDN	0	8.1	1033	-47	1927	-17	41.2	0.0	-15.0	209	7.9	26.2	68.3	49

00070302.GGW	0	10.6	1484	-86	1685	121	67.7	0.4	-12.6	252	7.9	36.1	78.0	267

00070222.FOD	0	17.4	3585	-43	1097	53	23.7	0.0	-9.5	292	7.5	16.4	31.4	91

00070201.ABR	0	14.2	3411	-108	1790	100	24.5	0.0	-10.0	259	8.3	16.6	39.9	145

00070123.ELO	0	13.3	2835	-49	1339	117	57.8	2.1	-13.1	291	7.7	31.9	66.7	228

00070122.ABI	0	13.9	1505	-15	1776	40	26.6	0.1	-5.4	261	5.7	21.4	25.5	120

00070100.JLN	0	15.5	2255	-3	786	81	43.6	1.3	-7.6	313	5.9	25.5	56.4	208

00062923.ELM	0	8.8	332	-11	1098	19	33.4	0.0	-16.5	253	6.2	19.9	82.5	60

00062923.D07	0	9.6	1600	-26	1649	30	42.4	0.1	-15.7	295	7.7	30.2	50.5	90

00062901.LAM	0	11.8	506	-57	1728	28	25.5	0.0	-6.5	268	6.3	18.5	25.2	126

00062519.AIO	0	14.7	2632	-77	1269	122	38.0	1.2	-10.6	279	7.3	29.0	32.0	250

00062402.RCA	0	11.5	1507	-76	1200	0	40.3	0.0	-11.0	273	7.9	29.4	67.6	159

00062322.SDA	0	16.8	4294	-9	1398	56	28.6	0.7	-9.2	284	7.3	21.1	46.7	160

00061522.OKV	0	14.5	746	-31	749	130	32.3	0.5	-8.8	240	6.0	35.1	29.5	198

00061323.P28	0	14.3	3106	-53	1734	60	41.3	0.3	-10.0	260	8.0	15.7	31.7	91

00061122.DFS	0	13.5	3143	-11	1597	67	28.6	0.4	-8.2	251	7.7	28.8	45.0	62

00060400.GLD	0	9.0	1430	-74	2560	51	35.6	0.0	-10.7	313	8.7	29.0	38.3	146

00060221.CEF	0	12.1	326	-141	1452	156	38.5	0.1	-9.8	279	6.6	44.9	47.0	277

00052701.SZL	0	13.7	1477	-23	1157	198	50.0	2.1	-9.7	244	6.7	38.9	69.4	232

00052501.PPA	0	15.2	3731	-83	1597	78	46.6	0.7	-8.0	249	8.4	33.0	60.7	288

00052501.ADK	0	16.3	4569	-134	1861	108	40.3	0.2	-7.8	255	8.7	36.4	49.3	291

00052219.AVC	0	10.1	628	-1	1000	2	52.8	0.0	-13.8	256	5.9	28.0	59.1	95

00052021.VPC	0	13.0	805	-6	1196	15	39.2	0.1	-9.8	231	6.1	19.7	47.6	87

00050922.IRS	0	12.0	729	-2	928	68	49.6	0.4	-13.6	230	6.9	46.6	41.5	178

01041105.JCT	0	14.1	1545	-229	832	346	71.9	0.0	-9.7	230	8.5	44.0	97.0	386

01041004.IND	0	11.4	1318	-107	1240	185	57.8	1.1	-13.8	292	7.2	35.6	68.3	216

01040321.UNO	0	12.3	1279	-42	722	107	57.2	1.3	-13.7	270	7.4	36.3	60.7	225

01040300.BFF	0	5.0	0	-9999	1708	161	63.5	0.0	-17.8	241	7.5	37.7	81.7	433

01032404.ABI	0	10.8	1700	-61	813	65	27.5	0.5	-18.2	289	8.0	17.4	46.6	180

01031202.FTW	0	11.7	1341	-9	490	161	53.1	1.9	-17.9	240	7.3	37.5	47.3	201

01031123.BWD	0	10.1	846	-18	912	76	47.4	0.5	-17.4	245	7.7	31.1	69.7	133

01022500.TOP	0	7.3	153	-15	715	148	78.6	0.2	-21.3	203	6.8	32.9	92.4	170

00110907.GZH	0	15.4	1005	-3	768	172	47.3	1.4	-7.8	213	6.0	36.2	52.6	220

00110906.EET	0	14.9	674	-3	539	277	52.5	1.6	-8.6	217	5.7	41.9	58.8	327

00110121.CID	0	12.2	1537	-17	1087	164	40.8	1.6	-12.1	210	6.0	36.7	41.3	225

00102323.ELP	0	9.8	1432	-3	1298	24	68.0	0.2	-14.2	201	7.5	36.8	65.9	132

00102212.MWL	0	13.4	1016	-7	525	152	31.3	0.8	-11.5	208	6.2	22.4	43.6	149

00101423.INK	0	8.5	757	-27	2381	63	29.5	0.0	-10.8	243	7.2	27.3	48.1	91

00101408.CNM	0	11.5	1524	-124	1147	79	34.2	0.3	-10.4	246	7.2	29.4	55.6	119

00101400.SLN	0	11.5	577	-49	879	26	58.0	0.1	-11.3	234	5.7	28.9	63.6	76

00100401.GCK	0	8.5	341	-281	1869	-16	53.4	0.0	-11.5	263	8.5	38.0	70.8	124

00090523.GTF	0	7.6	277	-43	1393	8	65.8	0.0	-15.8	219	7.4	34.7	93.3	112

00090300.ISN	0	10.7	654	-10	754	62	42.1	0.3	-13.8	225	6.8	27.3	72.5	95

00090120.SLC	0	5.7	78	-67	2129	29	41.1	0.0	-14.3	198	7.4	15.4	53.6	53

00081820.BUY	0	15.3	1702	-37	1351	58	34.7	0.4	-8.2	275	6.5	38.7	13.2	134

00081723.IND	0	19.2	4115	-13	791	158	47.3	5.1	-7.9	275	6.9	37.5	49.8	224

00081720.LEX	0	16.6	2579	-6	1129	81	36.5	1.1	-6.7	284	5.9	24.9	42.3	141

00081420.AIT	0	16.2	2299	-120	690	282	52.2	3.0	-9.8	267	8.0	37.9	69.5	368

00080623.CDJ	0	14.7	1350	-119	1250	43	35.9	0.1	-6.8	272	6.3	24.5	54.6	88

00080601.HNR	0	18.6	4073	-16	990	54	37.6	1.4	-7.0	271	7.3	25.9	55.8	92

00080522.AIA	0	7.8	312	-3	2875	0	43.4	0.0	-8.3	272	7.7	22.1	49.4	52

00080502.PIR	0	14.4	2629	-128	1844	202	48.0	0.3	-7.4	270	7.5	30.4	64.1	318

00080502.ANW	0	11.5	1035	-228	2157	138	37.9	0.0	-6.3	276	7.6	25.6	46.8	227

00080222.FKL	0	13.7	1168	-22	892	104	26.2	0.5	-9.1	253	5.9	27.0	55.7	145

00080202.LWT	0	8.3	700	-130	2701	50	46.5	0.0	-8.4	286	8.6	19.4	78.7	94

00080202.GGW	0	10.8	1193	-207	1955	94	51.1	0.0	-9.6	293	8.0	25.1	71.3	230

00072622.AIO	0	16.7	3711	-2	964	67	44.8	1.9	-10.2	324	7.6	29.1	43.1	186

00072501.HON	0	13.9	2463	-99	1314	85	29.5	0.5	-11.1	271	8.3	13.2	40.3	91

01060123.LWC	0	11.2	1268	-25	1421	113	62.6	0.8	-13.2	305	6.4	37.6	79.8	249

01060122.P28	0	11.4	1141	-69	1552	80	51.2	0.3	-9.7	308	6.6	21.4	62.5	156

01053100.CVN	0	8.5	1309	-86	2195	-18	45.9	0.0	-10.8	289	8.3	24.1	38.5	138

01052801.END	0	13.1	2369	-85	1258	150	47.1	1.6	-12.5	280	8.2	39.8	67.4	370

01052400.OKF	0	7.6	314	-55	2200	85	59.2	0.0	-15.3	298	7.1	43.3	63.3	244

01052022.GRK	0	15.6	2852	-21	1408	32	40.1	0.4	-7.9	242	6.8	30.2	75.1	60

01051801.RUL	0	11.1	1624	-134	2428	24	25.8	0.0	-8.5	258	8.1	18.9	46.6	76

01051623.BIE	0	13.4	3208	-41	1905	35	30.0	0.1	-10.4	274	7.5	20.5	32.1	103

01051218.DDH	0	8.9	325	-25	1493	21	36.4	0.0	-16.2	229	6.4	25.9	46.8	102

01051000.OLU	0	9.6	2423	-73	2081	70	30.6	0.0	-15.8	265	8.8	23.7	36.8	157

01050823.GBD	0	8.1	447	-90	1828	55	44.5	0.0	-15.8	323	7.4	25.4	50.6	207

01050701.COT	0	15.9	3113	-16	1068	4	34.1	0.1	-12.2	267	8.1	10.5	56.5	73

01050700.ADS	0	14.6	2915	-5	1038	115	37.4	2.0	-13.7	248	7.3	23.1	63.5	148

01050623.BMQ	0	16.4	4217	-12	955	48	38.2	1.3	-13.0	257	7.5	27.3	64.9	143

01050501.COT	0	14.3	1453	-9	1075	113	48.9	1.2	-9.9	226	7.0	33.1	73.5	169

01050200.AUD	0	10.0	1544	-80	1896	85	31.2	0.1	-14.7	266	8.2	22.1	40.9	170

01050101.SLN	0	10.5	1695	-66	1383	122	37.1	0.7	-16.7	295	8.0	24.3	61.4	188

01050100.P28	0	9.9	1422	-94	1553	70	45.7	0.2	-15.7	309	7.8	24.3	54.0	188

01042317.STE	0	9.5	775	-5	970	86	55.4	0.6	-18.0	210	6.8	38.9	110.9	170

01042304.JCT	0	14.1	2210	-11	659	190	53.5	3.8	-11.8	248	7.8	31.4	55.1	214

01042222.MWL	0	11.8	1193	-8	1373	116	46.2	0.7	-10.2	212	6.2	33.4	58.0	105

01042123.PIA	0	12.1	1857	-13	1175	79	41.0	0.8	-13.4	257	7.5	25.7	51.8	94

01042123.CDS	0	10.3	2000	-70	2105	81	55.8	0.0	-11.8	230	7.9	27.2	70.8	141

01042102.SLN	0	11.5	2072	-206	1218	280	50.2	0.0	-15.1	239	8.7	44.2	73.5	374

01041702.SJT	0	13.0	1793	-30	989	96	38.8	1.1	-10.9	296	7.0	26.3	65.2	260

01041700.LBB	0	8.1	406	-65	1861	42	46.3	0.0	-12.1	288	7.1	32.9	80.6	256

01041500.ABI	0	12.6	2222	-121	1474	76	59.9	0.5	-13.2	249	8.7	28.8	78.5	130

01041423.ADM	0	14.2	1613	-86	524	248	67.7	3.1	-14.2	254	8.6	38.9	90.8	310

01041422.PCS	0	13.6	2872	-90	1455	5	57.7	0.1	-10.8	245	8.2	21.5	77.6	85

01041422.EMP	0	8.9	652	-15	1486	57	59.4	0.2	-16.8	254	7.2	31.9	84.7	218

01041421.HBR	0	13.9	2647	-29	786	167	70.6	4.4	-14.3	255	8.2	39.1	91.1	239

03050100.BRL	0	12.7	2707	-10	1047	121	47.3	2.5	-15.8	247	8.2	27.0	50.9	270

03043021.AIA	0	12.3	2247	-53	863	158	49.0	2.8	-15.7	243	8.1	37.1	49.5	276

03043003.LIC	0	8.7	1228	-82	574	264	52.2	2.2	-15.9	216	8.8	43.9	59.2	676

03042900.APA	0	6.3	1056	-56	1639	56	35.9	0.1	-15.6	239	8.3	10.6	65.7	63

03042600.HRL	0	12.4	1634	-219	1994	5	43.7	0.0	-11.1	286	8.3	25.0	72.5	36

03042522.FTY	0	11.2	645	-12	811	160	61.6	1.0	-14.4	253	6.7	33.8	66.6	259

03042520.ANB	0	11.5	783	-1	777	164	64.0	1.3	-14.0	259	6.2	36.4	64.7	319

03042400.SEP	0	14.4	2485	-6	558	393	62.4	9.8	-14.6	238	7.9	39.1	92.6	485

03042022.MKL	0	12.5	1017	-22	789	92	57.6	0.9	-14.3	251	6.9	29.0	70.2	188

03042019.MEM	0	13.1	1682	-6	857	78	50.6	1.1	-14.2	252	7.3	29.0	57.0	148

03041922.P#0	0	11.7	1623	-17	730	127	72.6	2.1	-19.4	223	7.9	35.5	102.9	148

03041920.END	0	10.6	1171	-12	629	144	57.4	1.6	-21.0	215	8.4	39.0	99.4	219

03041907.FDR	0	12.6	1046	-418	613	365	65.8	0.0	-13.9	207	8.9	40.5	101.8	352

03040720.HOU	0	16.5	2215	-1	373	67	57.9	1.4	-11.4	231	7.6	30.3	77.2	191

03040718.BPT	0	13.8	933	-139	741	16	59.0	0.1	-12.1	226	7.4	26.5	91.0	110

03040717.LFT	0	14.1	780	-168	559	29	50.5	0.0	-12.0	233	7.3	29.3	84.8	74

03040605.C12	0	11.3	655	-128	639	328	69.4	1.0	-14.6	250	7.3	45.3	111.0	697

03040601.C11	0	12.1	2056	-4	832	109	75.1	2.2	-15.3	251	7.6	26.4	93.3	198

03040400.LW1	0	13.3	2761	-1	682	153	54.3	3.8	-15.1	242	7.6	32.9	52.2	224

03040322.HBR	0	9.5	1315	-38	1655	57	42.4	0.2	-14.8	235	7.5	33.0	47.0	130

03032821.MBS	0	7.7	95	-1	1423	199	68.1	0.1	-17.6	223	6.6	48.9	65.7	252

03032819.AZO	0	8.9	146	-2	830	200	60.9	0.3	-17.3	225	6.7	54.5	64.3	255

03031722.SPS	0	10.7	981	-38	1183	127	34.3	0.6	-15.4	236	7.3	19.3	95.8	139

03031720.SPS	0	10.2	947	-44	1140	35	24.3	0.0	-16.7	216	7.4	15.4	100.9	42

03031221.PBI	0	14.2	1790	-2	1215	21	36.5	0.2	-12.1	258	7.7	2.8	67.6	-23

03031218.FPR	0	15.8	2760	-2	892	-28	38.6	-0.5	-14.1	256	8.0	11.8	71.6	86

01062102.ICT	0	13.9	1917	-38	976	89	37.8	1.1	-11.3	291	7.3	26.8	48.8	202

01061623.JMS	0	8.9	600	-4	1096	41	40.5	0.2	-18.1	283	7.1	25.4	84.9	82

01061122.RGK	0	14.3	3269	-77	1618	201	51.8	1.8	-10.9	265	8.4	35.2	56.2	397

01060502.CSM	0	15.8	3992	-79	1412	107	34.9	1.2	-8.4	251	8.1	28.3	40.7	227

01060501.LHX	0	8.3	615	-248	1957	94	44.0	0.0	-11.2	243	9.0	29.0	49.3	127

03062823.RST	0	8.8	203	-71	1471	26	40.8	0.0	-12.1	287	4.8	15.4	60.6	57

03062822.BH4	0	6.7	253	-82	2374	15	53.7	0.0	-12.2	288	8.0	39.8	64.9	352

03062820.WSC	0	9.5	432	-25	1288	24	38.2	0.1	-13.2	292	5.0	20.7	57.7	45

03062800.C07	0	9.3	1323	-51	2202	29	36.5	0.0	-9.3	311	7.4	12.9	41.7	81

03062800.8V7	0	10.5	2208	-13	2023	82	42.3	0.0	-8.2	320	7.8	44.3	44.0	293

03062722.8V7	0	11.1	2543	-6	1821	66	38.6	0.2	-8.4	315	7.5	40.0	47.0	258

03062721.C07	0	8.9	1146	-29	2232	32	35.4	0.0	-9.2	306	7.2	11.7	50.1	74

03062401.CYS	0	10.5	1054	-23	891	146	67.4	1.5	-8.4	210	6.6	44.6	77.5	258

03062022.ROW	0	10.0	1448	-1	2438	18	41.2	0.0	-8.3	220	7.9	29.6	51.3	74

03062022.CVS	0	12.0	1680	-21	1220	96	32.9	0.7	-8.5	224	7.2	20.3	41.0	110

03062020.CVS	0	12.3	2087	-2	1100	14	22.8	0.0	-9.4	233	7.4	10.8	35.9	48

03061501.CNM	0	11.3	2677	-1	2178	-48	31.4	0.0	-11.2	338	8.5	17.4	38.2	109

03061423.HOB	0	9.6	1525	-68	2132	7	32.6	0.0	-11.5	330	8.5	14.0	32.3	24

03061223.C11	0	20.9	5150	-8	501	190	32.5	5.3	-8.9	269	8.0	41.4	58.8	339

03061221.AGC	0	13.1	691	-9	1032	158	35.1	0.6	-8.8	227	5.9	34.2	44.2	256

03060401.TCC	0	11.4	1746	-91	1622	-15	59.6	-0.1	-9.6	288	8.2	44.8	48.7	398

03060322.LBB	0	13.6	2239	-128	1199	80	45.2	0.5	-9.1	302	7.9	31.8	57.3	316

03060302.LRD	0	17.3	3023	-81	1418	-4	35.4	0.0	-5.0	285	7.3	27.3	67.7	-12

03053121.ILM	0	13.5	1237	-102	1265	394	58.4	2.3	-10.4	275	6.3	47.7	74.8	576

03052001.ADM	0	16.8	3033	-19	1155	81	33.3	1.2	-8.4	288	7.5	14.5	61.0	188

03051922.FSI	0	15.9	2088	-80	836	131	37.4	1.4	-8.3	246	8.1	40.1	50.7	385

03051409.C12	0	13.9	2056	-415	1151	505	44.5	0.0	-12.7	290	9.5	25.4	80.3	466

03051406.LW1	0	15.8	3351	-219	819	259	50.4	0.0	-11.8	274	8.3	12.9	74.5	238

03051401.C11	0	13.9	3239	-178	1774	132	58.3	0.1	-9.9	286	8.2	22.1	60.4	192

03051322.CDS	0	12.4	3323	-92	2274	79	49.1	0.0	-10.1	280	8.6	18.1	68.8	98

03051223.MRF	0	11.6	1914	-2	1612	41	42.7	0.2	-6.0	279	6.7	33.9	49.2	174

03051019.MLC	0	14.5	849	-221	615	158	58.7	0.0	-8.7	240	7.6	34.0	74.3	199

03051017.P#Q	0	16.5	2801	-34	619	97	68.4	2.7	-9.2	235	7.2	32.3	77.8	168

03051000.P#J	0	16.2	3929	-21	888	74	55.8	2.7	-12.5	247	7.6	33.6	64.7	227

03050922.LEX	0	15.5	2304	-3	715	119	55.3	2.5	-9.5	278	7.4	32.8	69.7	185

03050921.COU	0	16.1	4338	-12	941	67	45.4	2.2	-11.8	246	7.4	35.8	73.5	264

03050920.SDF	0	15.2	2300	-15	871	88	52.2	1.8	-10.2	268	7.2	36.6	70.7	247

03050520.MKL	0	15.8	2332	-17	581	247	71.6	5.8	-11.9	263	7.3	40.2	88.1	300

03050223.BMX	0	15.4	3487	-10	686	61	44.2	1.6	-13.2	283	6.8	21.9	38.7	114

03050221.HSV	0	13.0	2237	-40	946	139	42.3	2.2	-13.8	264	7.0	27.8	33.8	201

03050221.ABL	0	13.6	3056	-5	1063	81	40.9	1.6	-14.7	280	7.2	27.0	27.0	130

03050219.SJT	0	15.1	4252	-2	1189	17	38.9	0.4	-12.5	277	8.1	4.7	61.7	18

03050219.ABL	0	12.9	2572	-28	1072	45	27.2	0.5	-13.7	261	6.7	22.6	36.0	82

03050218.MSL	0	13.0	2367	-24	912	19	25.5	0.2	-14.5	257	7.4	24.2	40.8	60

03050201.ACT	0	13.6	2339	-88	1301	-44	31.1	-0.3	-11.9	280	8.3	21.3	53.8	-77

03050102.END	0	14.0	3853	-58	1033	227	43.6	5.8	-13.5	250	7.4	27.5	43.5	247

03071221.AVL	0	11.9	710	-2	1196	56	37.5	0.2	-8.5	266	5.6	31.7	43.3	103

03071201.FOE	0	16.7	3598	-41	1289	-96	59.4	-2.4	-10.2	313	7.9	33.9	54.8	89

03071200.FOE	0	16.2	3683	-11	1441	-16	63.8	-0.3	-11.0	315	7.7	31.9	59.2	109

03071123.P#H	0	12.6	927	-26	1632	97	59.9	0.3	-9.9	322	7.2	45.3	55.0	319

03070904.PHP	0	14.6	2161	-292	1066	549	72.4	0.0	-8.6	260	8.8	53.5	55.7	683

03070900.BH3	0	8.3	1108	-106	2627	277	55.8	0.0	-7.9	250	8.4	55.7	68.2	568

03070723.LVS	0	8.8	850	-179	2135	85	20.0	0.0	-6.4	329	8.7	24.3	27.9	305

03070720.DSM	0	18.0	4261	-35	1012	20	39.2	0.6	-9.9	262	8.0	13.2	34.7	79

03070719.LVS	0	9.9	1337	-68	1800	12	22.3	0.0	-7.2	336	8.0	27.0	21.0	98

03070600.VTN	0	11.6	1572	-201	1584	157	52.8	0.0	-9.5	273	8.2	30.3	50.1	293

03070521.RAP	0	8.7	803	-208	2327	67	22.6	0.0	-11.2	272	8.5	6.7	33.0	46

03070521.P#7	0	10.3	1147	-137	2084	84	43.4	0.0	-10.3	249	8.1	22.9	55.2	239

03070517.BH3	0	8.9	1171	-147	2263	-14	27.2	0.0	-12.5	293	9.1	15.8	39.6	51

03070305.GDV	0	9.1	634	-206	1972	120	22.6	0.0	-13.9	250	8.7	30.3	58.1	255

03063018.AUG	0	11.8	1327	-56	1152	60	42.9	0.5	-12.3	267	5.3	24.4	72.0	118

03081800.BH5	0	9.0	725	-5	2392	-33	27.4	0.0	-9.3	180	7.6	12.2	31.3	76

03081322.XRW	0	16.6	1031	-16	519	88	21.6	0.0	-6.2	187	5.5	23.7	39.1	164

03081202.SEP	0	12.7	373	-104	1300	-113	55.9	-0.2	-8.4	345	6.8	38.0	68.0	-12

03081200.FWD	0	12.2	1050	-51	2135	-30	50.2	0.0	-8.8	339	6.7	35.0	52.7	68

03081023.P#9	0	13.9	1702	0	1195	30	41.7	0.3	-9.2	346	6.8	25.8	56.8	104

03080902.P#C	0	15.5	3216	-71	1472	8	27.4	0.1	-6.4	277	7.9	17.3	40.8	199

03080900.MIB	0	15.0	3325	-48	1477	39	33.2	0.4	-9.0	291	7.7	10.7	43.9	102

03080900.P#C	0	14.4	3127	-1	1826	10	25.0	0.0	-5.8	262	7.5	12.2	42.3	64

03080622.GLD	0	12.9	3132	-2	2338	21	28.1	0.0	-7.1	306	8.2	14.7	32.7	115

03080601.CNU	0	15.8	2262	-28	1629	-18	34.6	-0.1	-5.1	317	6.6	25.1	42.1	49

03080600.SUX	0	15.5	1945	-3	996	54	38.2	0.7	-8.6	321	7.0	35.9	44.6	171

03080521.TOP	0	16.0	2857	-24	1592	-7	30.8	0.0	-6.8	308	6.3	19.6	40.9	101

03080520.DAN	0	15.0	2224	-8	858	8	18.6	0.0	-10.1	275	6.4	27.6	30.4	121

03080422.P#R	0	15.1	1771	-64	1131	59	51.1	0.7	-8.5	326	6.5	23.7	72.7	144

03080401.BVX	0	16.9	2856	-38	1072	96	33.8	1.4	-8.7	308	6.7	18.2	47.9	100

03080202.LUS	0	9.3	520	-170	1828	-21	47.7	0.0	-8.2	291	7.9	30.7	60.7	11

03080123.CRL	0	13.5	2544	-8	1131	18	35.3	0.2	-12.9	299	7.9	26.6	36.1	109

03080103.MCW	0	11.0	914	-111	1515	8	24.1	0.0	-12.2	281	7.0	26.6	47.8	60

03073123.C31	0	8.6	251	-238	2988	79	50.4	0.0	-8.0	311	8.0	29.8	74.4	268

03073120.TVL	0	10.6	1275	-24	1488	33	34.5	0.1	-7.4	90	7.8	32.3	17.1	170

03072700.IWD	0	15.1	1598	-19	1386	149	42.6	1.0	-6.1	276	5.9	27.7	60.4	150

03071802.BH1	0	13.9	2073	-132	1543	52	64.4	0.2	-6.9	291	7.8	47.0	77.9	171

03071721.RAP	0	14.6	3713	-127	1972	107	39.2	0.0	-6.2	280	8.5	31.5	54.8	181

03071320.MSL	0	16.4	2839	-21	1060	37	23.4	0.0	-9.3	310	7.1	4.1	36.8	35

03071320.DIK	0	9.2	2113	-26	3189	-19	27.9	0.0	-9.3	266	9.0	11.0	36.6	31

04040721.P#U	0	11.2	1509	-10	1060	103	47.1	1.2	-15.7	268	6.4	35.8	60.8	191

04040702.SPS	0	8.6	230	-53	980	110	36.0	0.2	-17.3	236	6.3	19.0	53.3	110

04040700.FTW	0	10.4	641	-8	948	43	57.7	0.3	-14.3	228	6.4	22.9	60.1	83

04040422.LRD	0	13.8	2148	-1	827	171	49.4	3.0	-12.9	244	7.0	31.5	38.8	217

04040421.ALI	0	13.2	1124	-3	718	10	40.8	0.1	-13.2	238	7.0	18.0	35.9	100

04032701.DHT	0	9.5	1004	-128	1142	153	30.2	0.3	-13.4	233	8.2	31.2	63.3	235

04032623.RAP	0	8.7	1651	-52	1568	172	42.5	0.9	-15.5	205	8.0	26.0	46.8	264

04031802.FSM	0	8.0	442	-99	1939	211	48.0	0.0	-17.1	278	7.5	37.8	72.5	338

04031800.P#P	0	9.4	1357	-30	1585	127	45.0	0.5	-17.4	288	7.7	34.4	66.4	269

04030121.ORD	0	7.2	534	-1	908	208	58.9	1.1	-23.3	222	6.6	37.3	72.6	297

04030120.RFD	0	6.8	505	-7	892	172	55.3	0.8	-24.3	220	6.8	34.8	71.1	256

04022416.MCO	0	13.1	534	-37	687	121	47.0	0.5	-10.8	255	5.0	28.8	81.9	156

04022407.G#5	0	10.5	962	-124	801	-16	47.4	-0.1	-18.2	218	7.7	31.4	83.7	14

04022316.MSY	0	11.3	0	-9999	417	436	51.3	0.0	-11.2	240	6.1	44.9	86.2	531

04020601.BTR	0	11.7	57	-172	540	186	69.9	0.0	-13.3	214	7.0	48.1	87.1	199

04020514.LFT	0	11.1	165	-244	1109	583	49.0	0.0	-11.7	217	6.5	46.0	63.5	611

